Provider ID,Hospital Name,Measure ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Measure Start Date,Measure End Date
041300,NORTH LOGAN MERCY HOSPITAL,OP-26,214,49,0,0,352,0,0,0,0,,01/01/2017,12/31/2017
041302,RIVER VALLEY MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041303,MERCY HOSPITAL TURNER MEMORIAL,OP-26,275,48,0,0,414,0,0,0,0,,01/01/2017,12/31/2017
041304,"EUREKA SPRINGS HOSPITAL, LLC",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041305,MERCY HOSPITAL WALDRON,OP-26,118,0,0,2,192,0,0,0,0,,01/01/2017,12/31/2017
041307,CROSSRIDGE COMMUNITY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041308,MCGEHEE HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041309,LAWRENCE MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041310,STONE COUNTY MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041311,HOWARD MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,OP-26,1175,74,10,94,39,0,0,0,3,,01/01/2017,12/31/2017
041313,OZARK HEALTH,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041314,"DEWITT HOSPITAL & NURSING HOME, INC",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,OP-26,0,0,0,0,37,0,0,0,0,,01/01/2017,12/31/2017
041318,MERCY HOSPITAL BOONEVILLE,OP-26,100,0,0,0,199,0,0,0,0,,01/01/2017,12/31/2017
041320,LITTLE RIVER MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,OP-26,167,377,0,73,34,10,0,0,1,,01/01/2017,12/31/2017
041322,FULTON COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041323,ASHLEY COUNTY MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041326,DELTA MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
050131,NOVATO COMMUNITY HOSPITAL,OP-26,552,53,6,27,45,4,2,8,26,,01/01/2017,12/31/2017
041327,BRADLEY COUNTY MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041328,CHICOT MEMORIAL MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
041329,MERCY HOSPITAL BERRYVILLE,OP-26,211,79,0,0,42,0,0,0,0,,01/01/2017,12/31/2017
041331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
050002,ST ROSE HOSPITAL,OP-26,322,0,1,20,184,61,72,24,18,,01/01/2017,12/31/2017
050006,ST JOSEPH HOSPITAL,OP-26,1971,0,94,396,185,322,509,119,100,,01/01/2017,12/31/2017
050007,MILLS-PENINSULA MEDICAL CENTER,OP-26,1550,1658,80,665,789,536,396,126,186,,01/01/2017,12/31/2017
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,OP-26,12,0,115,131,127,259,3,2,61,,01/01/2017,12/31/2017
050009,QUEEN OF THE VALLEY MEDICAL CENTER,OP-26,1463,1063,100,527,179,136,274,47,49,,01/01/2017,12/31/2017
050013,ADVENTIST HEALTH ST HELENA,OP-26,1324,174,11,205,41,331,117,75,14,,01/01/2017,12/31/2017
050014,SUTTER AMADOR HOSPITAL,OP-26,558,93,0,107,29,17,0,0,8,,01/01/2017,12/31/2017
050017,MERCY GENERAL HOSPITAL,OP-26,1423,1198,138,1220,216,386,3201,31,141,,01/01/2017,12/31/2017
050022,RIVERSIDE COMMUNITY HOSPITAL,OP-26,1900,0,110,216,228,330,1328,148,153,,01/01/2017,12/31/2017
050024,PARADISE VALLEY HOSPITAL,OP-26,168,398,8,39,19,11,2,8,0,,01/01/2017,12/31/2017
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,OP-26,9359,2253,341,358,356,1045,1335,441,626,,01/01/2017,12/31/2017
050026,GROSSMONT HOSPITAL,OP-26,4701,409,118,806,2510,471,645,142,162,,01/01/2017,12/31/2017
050028,MAD RIVER COMMUNITY HOSPITAL,OP-26,1567,0,0,186,237,34,0,5,9,,01/01/2017,12/31/2017
050030,OROVILLE HOSPITAL,OP-26,3133,772,3,215,75,245,126,156,33,,01/01/2017,12/31/2017
050036,BAKERSFIELD MEMORIAL HOSPITAL,OP-26,2208,0,115,192,3730,382,626,114,27,,01/01/2017,12/31/2017
050038,SANTA CLARA VALLEY MEDICAL CENTER,OP-26,3254,1172,23,1396,2885,4844,1504,2290,606,,01/01/2017,12/31/2017
050039,ENLOE MEDICAL CENTER,OP-26,5741,284,144,323,32,432,873,4605,122,,01/01/2017,12/31/2017
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,OP-26,1019,519,0,146,922,697,96,344,32,,01/01/2017,12/31/2017
050042,ST ELIZABETH COMMUNITY HOSPITAL,OP-26,1013,668,0,213,5287,83,0,0,7,,01/01/2017,12/31/2017
050043,ALTA BATES SUMMIT MEDICAL CENTER,OP-26,959,0,0,45,584,341,486,101,204,,01/01/2017,12/31/2017
050045,EL CENTRO REGIONAL MEDICAL CENTER,OP-26,627,2524,0,110,34,281,27,1,13,,01/01/2017,12/31/2017
050047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,OP-26,2276,941,0,294,810,742,0,9,143,,01/01/2017,12/31/2017
050054,SAN GORGONIO MEMORIAL HOSPITAL,OP-26,935,0,0,59,4,4,0,6,1,,01/01/2017,12/31/2017
050055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,OP-26,253,88,16,33,105,45,30,1,11,,01/01/2017,12/31/2017
050056,ANTELOPE VALLEY HOSPITAL,OP-26,1092,14,3,139,104,325,365,11,137,,01/01/2017,12/31/2017
050057,KAWEAH DELTA MEDICAL CENTER,OP-26,3586,3,116,817,3182,520,705,53,89,,01/01/2017,12/31/2017
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,OP-26,1399,308,2,98,7233,142,354,34,28,,01/01/2017,12/31/2017
050060,COMMUNITY REGIONAL MEDICAL CENTER,OP-26,336,0,89,182,406,81,2317,129,0,,01/01/2017,12/31/2017
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,OP-26,1074,0,2,139,119,186,20,9,44,,01/01/2017,12/31/2017
050067,OAK VALLEY HOSPITAL DISTRICT,OP-26,246,0,0,0,25,0,0,0,1,,01/01/2017,12/31/2017
050069,ST JOSEPH HOSPITAL,OP-26,5329,2107,124,412,2877,703,1081,195,296,,01/01/2017,12/31/2017
050077,SCRIPPS MERCY HOSPITAL,OP-26,4460,1006,118,519,170,542,405,64,135,,01/01/2017,12/31/2017
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,OP-26,652,0,0,142,56,225,0,1,25,,01/01/2017,12/31/2017
050082,ST JOHNS REGIONAL MEDICAL CENTER,OP-26,819,465,146,120,83,255,204,50,48,,01/01/2017,12/31/2017
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,OP-26,1003,0,23,71,156,343,1296,18,94,,01/01/2017,12/31/2017
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,OP-26,630,59,0,1,27,50,61,22,11,,01/01/2017,12/31/2017
050090,SONOMA VALLEY HOSPITAL,OP-26,504,197,66,211,6,16,2,0,0,,01/01/2017,12/31/2017
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,OP-26,51,0,0,1,0,0,0,0,0,,01/01/2017,12/31/2017
050093,SAINT AGNES MEDICAL CENTER,OP-26,121,0,0,0,565,11,212,0,4,,01/01/2017,12/31/2017
050096,"WEST COVINA MEDICAL CENTER, INC",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
050099,SAN ANTONIO REGIONAL HOSPITAL,OP-26,2055,14,14,133,153,283,416,13,110,,01/01/2017,12/31/2017
050100,SHARP MEMORIAL HOSPITAL,OP-26,4349,3131,146,933,1020,1680,1669,83,474,,01/01/2017,12/31/2017
050101,SUTTER SOLANO MEDICAL CENTER,OP-26,401,278,2,242,99,69,24,13,88,,01/01/2017,12/31/2017
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,OP-26,1234,0,47,14,325,170,14,72,41,,01/01/2017,12/31/2017
050103,WHITE MEMORIAL MEDICAL CENTER,OP-26,4154,373,21,596,92,125,56,10,63,,01/01/2017,12/31/2017
050104,SAINT FRANCIS MEDICAL CENTER,OP-26,1212,285,73,139,96,171,220,2,1564,,01/01/2017,12/31/2017
050107,MARIAN REGIONAL MEDICAL CENTER,OP-26,798,8,44,357,841,292,724,16,172,,01/01/2017,12/31/2017
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",OP-26,3692,0,182,787,4443,1051,946,66,288,,01/01/2017,12/31/2017
050110,LOMPOC VALLEY MEDICAL CENTER,OP-26,1760,188,0,148,195,46,22,6,13,,01/01/2017,12/31/2017
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,OP-26,4818,375,470,616,366,649,93,355,236,,01/01/2017,12/31/2017
050113,SAN MATEO MEDICAL CENTER,OP-26,1391,132,9,207,53,160,21,6,33,,01/01/2017,12/31/2017
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,OP-26,1319,0,22,122,85,334,327,69,86,,01/01/2017,12/31/2017
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,OP-26,65,0,17,160,35,140,247,17,32,,01/01/2017,12/31/2017
050118,DOCTORS HOSPITAL OF MANTECA,OP-26,1986,738,172,147,478,158,29,57,25,,01/01/2017,12/31/2017
050121,ADVENTIST HEALTH HANFORD,OP-26,4417,0,24,446,152,315,15,16,27,,01/01/2017,12/31/2017
050122,DAMERON HOSPITAL,OP-26,1539,125,94,170,15,15,282,21,4,,01/01/2017,12/31/2017
050124,USC VERDUGO HILLS HOSPITAL,OP-26,922,206,22,203,757,164,12,1,40,,01/01/2017,12/31/2017
050125,REGIONAL MEDICAL CENTER OF SAN JOSE,OP-26,127,781,4,125,2620,100,305,79,16,,01/01/2017,12/31/2017
050126,VALLEY PRESBYTERIAN HOSPITAL,OP-26,3933,341,46,376,2060,178,118,2,96,,01/01/2017,12/31/2017
050127,WOODLAND MEMORIAL HOSPITAL,OP-26,2537,528,104,526,57,149,87,12,45,,01/01/2017,12/31/2017
050128,TRI-CITY MEDICAL CENTER,OP-26,493,37,41,71,1272,457,300,55,109,,01/01/2017,12/31/2017
050129,ST BERNARDINE MEDICAL CENTER,OP-26,275,8,36,311,6104,325,385,1,49,,01/01/2017,12/31/2017
050132,SAN GABRIEL VALLEY MEDICAL CENTER,OP-26,438,983,0,294,0,38,92,21,0,,01/01/2017,12/31/2017
050133,RIDEOUT MEMORIAL HOSPITAL,OP-26,176,36,4,126,107,135,361,517,31,,01/01/2017,12/31/2017
050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,OP-26,298,407,14,500,2,292,263,16,774,,01/01/2017,12/31/2017
050136,PETALUMA VALLEY HOSPITAL,OP-26,472,213,7,97,14,103,11,1,10,,01/01/2017,12/31/2017
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,OP-26,946,209,52,94,3249,276,202,177,121,,01/01/2017,12/31/2017
050149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,OP-26,2145,123,0,394,146,329,77,9,50,,01/01/2017,12/31/2017
050150,SIERRA NEVADA MEMORIAL HOSPITAL,OP-26,186,0,0,54,1892,124,53,53,109,,01/01/2017,12/31/2017
050152,SAINT FRANCIS MEMORIAL HOSPITAL,OP-26,290,78,21,410,547,114,10,67,5,,01/01/2017,12/31/2017
050153,O'CONNOR HOSPITAL,OP-26,1671,149,52,230,52,128,312,85,45,,01/01/2017,12/31/2017
050158,ENCINO HOSPITAL MEDICAL CENTER,OP-26,87,76,0,31,3,0,0,0,3,,01/01/2017,12/31/2017
050159,VENTURA COUNTY MEDICAL CENTER,OP-26,33,0,0,0,42,2,0,0,5,,01/01/2017,12/31/2017
050167,SAN JOAQUIN GENERAL HOSPITAL,OP-26,1007,0,1,224,150,229,51,258,21,,01/01/2017,12/31/2017
050168,ST JUDE MEDICAL CENTER,OP-26,10232,2369,167,1462,3397,699,576,126,241,,01/01/2017,12/31/2017
050169,PIH HEALTH HOSPITAL-WHITTIER,OP-26,6657,868,3067,3004,5750,373,1278,107,209,,01/01/2017,12/31/2017
050174,SANTA ROSA MEMORIAL HOSPITAL,OP-26,4785,149,196,758,2144,314,1159,96,114,,01/01/2017,12/31/2017
050179,EMANUEL MEDICAL CENTER,OP-26,1038,0,0,302,139,241,232,14,54,,01/01/2017,12/31/2017
050180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,OP-26,1250,36,17,79,69,218,13,202,38,,01/01/2017,12/31/2017
050189,GEORGE L MEE MEMORIAL HOSPITAL,OP-26,126,86,7,18,2,4,0,0,0,,01/01/2017,12/31/2017
050191,ST MARY MEDICAL CENTER,OP-26,1873,387,10,177,14,272,339,24,17,,01/01/2017,12/31/2017
050192,ADVENTIST HEALTH REEDLEY,OP-26,0,0,0,0,0,50,0,0,0,,01/01/2017,12/31/2017
050194,WATSONVILLE COMMUNITY HOSPITAL,OP-26,155,0,12,131,50,56,0,16,14,,01/01/2017,12/31/2017
050195,WASHINGTON HOSPITAL,OP-26,9,0,0,0,803,1,4,1,0,,01/01/2017,12/31/2017
050197,SEQUOIA HOSPITAL,OP-26,609,83,65,340,57,329,1752,56,21,,01/01/2017,12/31/2017
050204,PALMDALE REGIONAL MEDICAL CENTER,OP-26,333,0,12,369,39,101,151,4,11,,01/01/2017,12/31/2017
050205,EAST VALLEY GLENDORA HOSPITAL,OP-26,0,0,0,7,2,0,0,0,0,,01/01/2017,12/31/2017
050211,ALAMEDA HOSPITAL,OP-26,31,443,372,89,18,108,7,0,5,,01/01/2017,12/31/2017
050222,SHARP CHULA VISTA MEDICAL CENTER,OP-26,1703,1365,69,85,202,277,996,39,140,,01/01/2017,12/31/2017
050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,OP-26,5119,674,74,39,9798,1567,1855,438,812,,01/01/2017,12/31/2017
050225,ADVENTIST HEALTH FEATHER RIVER,OP-26,2110,38,0,194,75,207,0,67,38,,01/01/2017,12/31/2017
050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,OP-26,1632,22,41,135,556,205,451,87,117,,01/01/2017,12/31/2017
050228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,OP-26,3187,514,9,174,603,209,115,22,28,,01/01/2017,12/31/2017
050230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,OP-26,586,11,0,16,625,10,0,1,0,,01/01/2017,12/31/2017
050231,POMONA VALLEY HOSPITAL MEDICAL CENTER,OP-26,3983,913,41,410,362,647,424,80,163,,01/01/2017,12/31/2017
050232,FRENCH HOSPITAL MEDICAL CENTER,OP-26,497,251,25,266,117,156,1057,18,22,,01/01/2017,12/31/2017
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,OP-26,1163,173,22,83,356,21,9,0,2,,01/01/2017,12/31/2017
050235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,OP-26,2410,69,110,542,218,530,78,94,123,,01/01/2017,12/31/2017
050236,ADVENTIST HEALTH SIMI VALLEY,OP-26,841,0,8,32,79,61,117,36,3,,01/01/2017,12/31/2017
050238,METHODIST HOSPITAL OF SOUTHERN CA,OP-26,630,0,0,237,102,321,460,62,49,,01/01/2017,12/31/2017
050239,GLENDALE ADVENTIST MEDICAL CENTER,OP-26,1150,0,26,153,255,235,158,72,98,,01/01/2017,12/31/2017
050242,DOMINICAN HOSPITAL,OP-26,1821,0,61,86,75,213,221,44,37,,01/01/2017,12/31/2017
050243,DESERT REGIONAL MEDICAL CENTER,OP-26,1296,0,35,108,6174,418,580,76,168,,01/01/2017,12/31/2017
050245,ARROWHEAD REGIONAL MEDICAL CENTER,OP-26,1861,585,1,150,112,204,37,13,61,,01/01/2017,12/31/2017
050248,NATIVIDAD MEDICAL CENTER,OP-26,604,0,17,136,26,166,47,2,2,,01/01/2017,12/31/2017
050254,MARSHALL MEDICAL CENTER,OP-26,1805,0,34,323,53,287,90,16,34,,01/01/2017,12/31/2017
050257,GOOD SAMARITAN HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
050261,SIERRA VIEW MEDICAL CENTER,OP-26,1931,505,320,1097,2776,371,161,59,70,,01/01/2017,12/31/2017
050262,RONALD REAGAN U C L A MEDICAL CENTER,OP-26,5964,4214,83,775,517,782,1331,511,226,,01/01/2017,12/31/2017
050272,REDLANDS COMMUNITY HOSPITAL,OP-26,1289,0,99,179,313,252,32,6,118,,01/01/2017,12/31/2017
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,OP-26,1964,216,0,526,1271,447,32,64,59,,01/01/2017,12/31/2017
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,OP-26,2220,0,15,251,68,210,85,65,40,,01/01/2017,12/31/2017
050279,HI-DESERT MEDICAL CENTER,OP-26,24,221,0,62,101,5,3,0,0,,01/01/2017,12/31/2017
050280,MERCY MEDICAL CENTER REDDING,OP-26,1374,0,226,404,8235,324,231,149,39,,01/01/2017,12/31/2017
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,OP-26,810,452,0,22,13,110,0,10,8,,01/01/2017,12/31/2017
050283,STANFORD HEALTH CARE - VALLEYCARE,OP-26,2280,570,49,290,214,352,120,130,0,,01/01/2017,12/31/2017
050289,SETON MEDICAL CENTER,OP-26,1550,1474,23,62,2829,101,343,13,33,,01/01/2017,12/31/2017
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,OP-26,9902,270,309,1802,869,2393,269,318,537,,01/01/2017,12/31/2017
050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,OP-26,2600,0,14,501,98,367,320,3,87,,01/01/2017,12/31/2017
050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,OP-26,308,30,8,215,576,256,23,157,25,,01/01/2017,12/31/2017
050295,MERCY HOSPITAL,OP-26,1701,3,147,484,119,708,89,66,53,,01/01/2017,12/31/2017
050296,HAZEL HAWKINS MEMORIAL HOSPITAL,OP-26,567,140,4,61,8,25,0,0,4,,01/01/2017,12/31/2017
050298,BARSTOW COMMUNITY HOSPITAL,OP-26,36,1,0,23,15,51,3,9,2,,01/01/2017,12/31/2017
050300,ST MARY MEDICAL CENTER,OP-26,1105,1201,122,685,712,112,182,138,58,,01/01/2017,12/31/2017
050301,ADVENTIST HEALTH UKIAH VALLEY,OP-26,2823,499,512,116,125,121,11,16,42,,01/01/2017,12/31/2017
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,OP-26,1739,704,54,47,102,467,84,4,106,,01/01/2017,12/31/2017
050308,EL CAMINO HOSPITAL,OP-26,1886,295,235,141,1107,1444,160,329,1081,,01/01/2017,12/31/2017
050309,SUTTER ROSEVILLE MEDICAL CENTER,OP-26,380,0,62,1474,3797,650,263,152,185,,01/01/2017,12/31/2017
050313,SUTTER TRACY COMMUNITY HOSPITAL,OP-26,1412,91,11,190,1256,115,38,11,24,,01/01/2017,12/31/2017
050315,KERN MEDICAL CENTER,OP-26,263,0,0,16,17,35,14,230,9,,01/01/2017,12/31/2017
050320,HIGHLAND HOSPITAL,OP-26,5900,463,20,274,2649,620,106,504,75,,01/01/2017,12/31/2017
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,OP-26,2237,712,58,162,126,357,2331,28,158,,01/01/2017,12/31/2017
050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,OP-26,4796,1910,150,933,662,688,633,196,179,,01/01/2017,12/31/2017
050329,CORONA REGIONAL MEDICAL CENTER,OP-26,1082,34,15,106,79,241,206,32,25,,01/01/2017,12/31/2017
050334,SALINAS VALLEY MEMORIAL HOSPITAL,OP-26,619,0,45,49,538,183,404,48,152,,01/01/2017,12/31/2017
050335,ADVENTIST HEALTH SONORA,OP-26,1852,0,23,663,137,256,42,18,87,,01/01/2017,12/31/2017
050336,ADVENTIST HEALTH LODI MEMORIAL,OP-26,768,0,2,386,40,253,34,106,15,,01/01/2017,12/31/2017
050342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,OP-26,752,65,10,253,59,301,1,3,16,,01/01/2017,12/31/2017
050348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,OP-26,19166,6228,330,911,747,4050,974,9935,10683,,01/01/2017,12/31/2017
050350,BEVERLY HOSPITAL,OP-26,197,209,459,363,2700,81,105,22,27,,01/01/2017,12/31/2017
050351,TORRANCE MEMORIAL MEDICAL CENTER,OP-26,3061,565,67,1234,261,993,1023,1013,371,,01/01/2017,12/31/2017
050352,BARTON MEMORIAL HOSPITAL,OP-26,42,0,26,895,355,316,0,33,4,,01/01/2017,12/31/2017
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,OP-26,2246,151,45,268,203,446,26,16,108,,01/01/2017,12/31/2017
050357,GOLETA VALLEY COTTAGE HOSPITAL,OP-26,38,0,0,154,10476,103,0,0,3,,01/01/2017,12/31/2017
050360,MARIN GENERAL HOSPITAL,OP-26,1670,428,58,192,391,333,96,21,156,,01/01/2017,12/31/2017
050367,NORTHBAY MEDICAL CENTER,OP-26,507,0,19,167,53,189,158,37,27,,01/01/2017,12/31/2017
050373,LAC+USC MEDICAL CENTER,OP-26,3735,1200,2,184,664,1351,109,218,41,,01/01/2017,12/31/2017
050376,LAC/HARBOR-UCLA MED CENTER,OP-26,2421,807,0,119,774,1030,116,1260,27,,01/01/2017,12/31/2017
050378,PACIFICA HOSPITAL OF THE VALLEY,OP-26,189,0,0,13,11,24,7,0,0,,01/01/2017,12/31/2017
050380,GOOD SAMARITAN HOSPITAL,OP-26,815,93,233,147,3901,181,1369,67,185,,01/01/2017,12/31/2017
050382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,OP-26,1695,0,38,253,107,585,190,3,42,,01/01/2017,12/31/2017
050390,HEMET VALLEY MEDICAL CENTER,OP-26,104,0,0,27,33,91,107,47,19,,01/01/2017,12/31/2017
050393,PIH HOSPITAL - DOWNEY,OP-26,977,70,61,809,0,180,40,2,266,,01/01/2017,12/31/2017
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,OP-26,4356,796,125,958,207,669,1128,52,146,,01/01/2017,12/31/2017
050396,SANTA BARBARA COTTAGE HOSPITAL,OP-26,1680,67,350,186,200,624,1557,325,45,,01/01/2017,12/31/2017
050397,COALINGA REGIONAL MEDICAL CENTER,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
050407,CHINESE HOSPITAL,OP-26,1115,1296,1,0,8,91,0,1,5,,01/01/2017,12/31/2017
050414,MERCY HOSPITAL OF FOLSOM,OP-26,2825,0,43,250,55,82,1,1,40,,01/01/2017,12/31/2017
050417,SUTTER COAST HOSPITAL,OP-26,971,410,0,535,56,92,0,0,13,,01/01/2017,12/31/2017
050423,PALO VERDE HOSPITAL,OP-26,317,10,0,0,36,5,0,0,0,,01/01/2017,12/31/2017
050424,SCRIPPS GREEN HOSPITAL,OP-26,3401,1,216,209,265,261,17,75,274,,01/01/2017,12/31/2017
050426,WEST ANAHEIM MEDICAL CENTER,OP-26,64,56,0,14,0,2,7,7,3,,01/01/2017,12/31/2017
050438,HUNTINGTON MEMORIAL HOSPITAL,OP-26,2029,0,33,154,105,497,890,83,64,,01/01/2017,12/31/2017
050441,STANFORD HEALTH CARE,OP-26,9396,2018,757,1983,10649,2850,2483,4789,624,,01/01/2017,12/31/2017
050444,MERCY MEDICAL CENTER,OP-26,686,70,1,795,177,122,34,56,23,,01/01/2017,12/31/2017
050454,UCSF MEDICAL CENTER,OP-26,8306,1702,374,1060,11743,3576,1779,1807,339,,01/01/2017,12/31/2017
050455,ADVENTIST HEALTH BAKERSFIELD,OP-26,3516,174,51,717,286,654,139,74,111,,01/01/2017,12/31/2017
050457,ST MARY'S MEDICAL CENTER,OP-26,464,4,25,412,253,83,107,9,44,,01/01/2017,12/31/2017
050464,DOCTORS MEDICAL CENTER,OP-26,3314,745,65,659,210,492,946,12,119,,01/01/2017,12/31/2017
050468,MEMORIAL HOSPITAL OF GARDENA,OP-26,707,279,0,92,13,51,1,1,0,,01/01/2017,12/31/2017
050471,GOOD SAMARITAN HOSPITAL,OP-26,708,320,10,475,78,186,853,3,22,,01/01/2017,12/31/2017
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,OP-26,244,0,8,14,472,141,544,10,57,,01/01/2017,12/31/2017
050485,LONG BEACH MEMORIAL MEDICAL CENTER,OP-26,1603,43,7,426,192,411,405,136,102,,01/01/2017,12/31/2017
050488,EDEN MEDICAL CENTER,OP-26,340,3,115,59,91,305,44,15,68,,01/01/2017,12/31/2017
050492,CLOVIS COMMUNITY MEDICAL CENTER,OP-26,577,0,28,1050,3253,0,634,233,0,,01/01/2017,12/31/2017
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,OP-26,1158,0,11,20,44,348,42,76,11,,01/01/2017,12/31/2017
050498,SUTTER AUBURN FAITH HOSPITAL,OP-26,1502,0,2,281,1959,213,47,14,34,,01/01/2017,12/31/2017
050502,SAINT VINCENT MEDICAL CENTER,OP-26,1752,34,34,1296,106,343,155,79,84,,01/01/2017,12/31/2017
