Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude
050121,ADVENTIST HEALTH HANFORD,CA,93230,36.323877,-119.669005
050122,DAMERON HOSPITAL,CA,95203,37.961201,-121.300691
050124,USC VERDUGO HILLS HOSPITAL,CA,91209,34.205614,-118.216048
050125,REGIONAL MEDICAL CENTER OF SAN JOSE,CA,95116,37.363787,-121.848823
050126,VALLEY PRESBYTERIAN HOSPITAL,CA,91406,34.193917,-118.463271
050127,WOODLAND MEMORIAL HOSPITAL,CA,95695,38.664344,-121.793403
050128,TRI-CITY MEDICAL CENTER,CA,92056,33.183783,-117.290918
050129,ST BERNARDINE MEDICAL CENTER,CA,92404,34.134331,-117.27876
050131,NOVATO COMMUNITY HOSPITAL,CA,94945,38.098077,-122.55966
050132,SAN GABRIEL VALLEY MEDICAL CENTER,CA,91776,34.102461,-118.105572
050133,RIDEOUT MEMORIAL HOSPITAL,CA,95901,39.138832,-121.593622
050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,CA,90028,34.096192,-118.325371
050136,PETALUMA VALLEY HOSPITAL,CA,94954,38.253183,-122.63286
050137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,CA,91402,34.219847,-118.430299
050138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,CA,90027,34.098141,-118.294825
050139,KAISER FOUNDATION HOSPITAL - DOWNEY,CA,90242,33.917101,-118.128998
050140,KAISER FOUNDATION HOSPITAL FONTANA,CA,92335,34.072271,-117.433458
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,CA,93940,36.57485,-121.840727
050149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,CA,90015,34.037212,-118.265363
050150,SIERRA NEVADA MEMORIAL HOSPITAL,CA,95945,39.228949,-121.047264
050152,SAINT FRANCIS MEMORIAL HOSPITAL,CA,94109,37.789561,-122.417112
050153,O'CONNOR HOSPITAL,CA,95128,37.327054,-121.937154
050158,ENCINO HOSPITAL MEDICAL CENTER,CA,91436,34.156826,-118.486948
050159,VENTURA COUNTY MEDICAL CENTER,CA,93003,34.279055,-119.254355
050167,SAN JOAQUIN GENERAL HOSPITAL,CA,95231,37.886492,-121.282061
050168,ST JUDE MEDICAL CENTER,CA,92835,33.893503,-117.927952
050169,PIH HEALTH HOSPITAL-WHITTIER,CA,90602,33.967433,-118.048143
050174,SANTA ROSA MEMORIAL HOSPITAL,CA,95405,38.442954,-122.701112
050179,EMANUEL MEDICAL CENTER,CA,95382,37.510487,-120.837491
050180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,CA,94598,37.914297,-122.042071
050189,GEORGE L MEE MEMORIAL HOSPITAL,CA,93930,36.206819,-121.132137
050191,ST MARY MEDICAL CENTER,CA,90813,33.779954,-118.186683
050192,ADVENTIST HEALTH REEDLEY,CA,93654,36.607812,-119.451695
050194,WATSONVILLE COMMUNITY HOSPITAL,CA,95076,36.92828,-121.793721
050195,WASHINGTON HOSPITAL,CA,94538,37.557653,-121.98087
050197,SEQUOIA HOSPITAL,CA,94062,37.480987,-122.253223
050204,PALMDALE REGIONAL MEDICAL CENTER,CA,93552,34.585688,-118.14364
050205,EAST VALLEY GLENDORA HOSPITAL,CA,91740,34.128685,-117.865193
050211,ALAMEDA HOSPITAL,CA,94501,37.76323,-122.253541
050222,SHARP CHULA VISTA MEDICAL CENTER,CA,91911,32.618448,-117.02399
050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,CA,92663,33.61837,-117.91708999999999
050225,ADVENTIST HEALTH FEATHER RIVER,CA,95969,39.756161,-121.572305
050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,CA,92801,33.847138,-117.933934
050228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,CA,94110,37.756171,-122.406608
050230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,CA,92843,33.774471,-117.913645
050231,POMONA VALLEY HOSPITAL MEDICAL CENTER,CA,91767,34.077639,-117.752329
050232,FRENCH HOSPITAL MEDICAL CENTER,CA,93401,35.278663,-120.650212
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,CA,92118,32.694257,-117.167947
050235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,CA,91505,34.157643,-118.327841
050236,ADVENTIST HEALTH SIMI VALLEY,CA,93065,34.288837,-118.74396
050238,METHODIST HOSPITAL OF SOUTHERN CA,CA,91006,34.134862,-118.042446
050239,GLENDALE ADVENTIST MEDICAL CENTER,CA,91206,34.149161,-118.230354
050242,DOMINICAN HOSPITAL,CA,95065,36.988341,-121.983818
050243,DESERT REGIONAL MEDICAL CENTER,CA,92262,33.838861,-116.545598
050245,ARROWHEAD REGIONAL MEDICAL CENTER,CA,92324,34.072884,-117.352833
050248,NATIVIDAD MEDICAL CENTER,CA,93906,36.695472,-121.63124
050254,MARSHALL MEDICAL CENTER,CA,95667,38.724483,-120.790643
050257,GOOD SAMARITAN HOSPITAL,CA,93308,35.412258,-119.039498
050261,SIERRA VIEW MEDICAL CENTER,CA,93257,36.069573,-119.027274
050262,RONALD REAGAN U C L A MEDICAL CENTER,CA,90095,34.063939,-118.445411
050272,REDLANDS COMMUNITY HOSPITAL,CA,92373,34.038404,-117.206414
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,CA,94553,38.006467,-122.130891
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,CA,91346,34.279013,-118.459485
050279,HI-DESERT MEDICAL CENTER,CA,92252,34.132676,-116.276709
050280,MERCY MEDICAL CENTER REDDING,CA,96001,40.572215,-122.39542800000001
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,CA,91801,34.090156,-118.145017
050283,STANFORD HEALTH CARE - VALLEYCARE,CA,94588,37.692133,-121.880027
050289,SETON MEDICAL CENTER,CA,94015,37.680315,-122.47291
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,CA,90404,34.03007,-118.478305
050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,CA,95403,38.496306,-122.750707
050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,CA,92555,33.910054,-117.195824
050295,MERCY HOSPITAL,CA,93301,35.373323,-119.027386
050296,HAZEL HAWKINS MEMORIAL HOSPITAL,CA,95023,36.835122,-121.38662
050298,BARSTOW COMMUNITY HOSPITAL,CA,92311,34.893696,-117.0166
050300,ST MARY MEDICAL CENTER,CA,92307,34.542046,-117.265602
050301,ADVENTIST HEALTH UKIAH VALLEY,CA,95482,39.153019,-123.2038
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,CA,94705,37.856488,-122.257329
050308,EL CAMINO HOSPITAL,CA,94040,37.369341,-122.077933
050309,SUTTER ROSEVILLE MEDICAL CENTER,CA,95661,38.74073,-121.25603000000001
050313,SUTTER TRACY COMMUNITY HOSPITAL,CA,95376,37.744232,-121.43494
050315,KERN MEDICAL CENTER,CA,93306,35.380964,-118.967546
050320,HIGHLAND HOSPITAL,CA,94602,37.799234,-122.231199
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CA,92037,32.8855,-117.223022
050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,92354,34.049482,-117.261122
050329,CORONA REGIONAL MEDICAL CENTER,CA,92882,33.873327,-117.566768
050334,SALINAS VALLEY MEMORIAL HOSPITAL,CA,93901,36.659979,-121.646327
050335,ADVENTIST HEALTH SONORA,CA,95370,37.976728,-120.369442
050336,ADVENTIST HEALTH LODI MEMORIAL,CA,95240,38.121634,-121.285787
050342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,CA,92227,32.959947,-115.552723
050348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,CA,92868,33.780111,-117.894303
050350,BEVERLY HOSPITAL,CA,90640,34.016032,-118.100526
050351,TORRANCE MEMORIAL MEDICAL CENTER,CA,90509,33.812644,-118.34375
050352,BARTON MEMORIAL HOSPITAL,CA,96150,38.912337,-119.997711
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,CA,90503,33.837577,-118.35708
050357,GOLETA VALLEY COTTAGE HOSPITAL,CA,93111,34.433699,-119.809322
050360,MARIN GENERAL HOSPITAL,CA,94904,37.948884,-122.535897
050367,NORTHBAY MEDICAL CENTER,CA,94533,38.261108,-122.048104
050373,LAC+USC MEDICAL CENTER,CA,90033,34.059872,-118.210308
050376,LAC/HARBOR-UCLA MED CENTER,CA,90502,33.831583,-118.294546
050378,PACIFICA HOSPITAL OF THE VALLEY,CA,91352,34.241134,-118.395669
050380,GOOD SAMARITAN HOSPITAL,CA,95124,37.251104,-121.946563
050382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,CA,91723,34.089947,-117.893666
050390,HEMET VALLEY MEDICAL CENTER,CA,92543,33.75122,-116.959859
050393,PIH HOSPITAL - DOWNEY,CA,90241,33.935563,-118.131703
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,CA,93003,34.274184,-119.257238
050396,SANTA BARBARA COTTAGE HOSPITAL,CA,93102,34.429483,-119.723077
050397,COALINGA REGIONAL MEDICAL CENTER,CA,93210,36.151517,-120.342089
050407,CHINESE HOSPITAL,CA,94133,37.795695,-122.40925
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,CA,90710,33.788623,-118.294366
050414,MERCY HOSPITAL OF FOLSOM,CA,95630,38.671125,-121.145833
050417,SUTTER COAST HOSPITAL,CA,95531,41.772698,-124.194144
050423,PALO VERDE HOSPITAL,CA,92225,33.61245,-114.595479
050424,SCRIPPS GREEN HOSPITAL,CA,92037,32.897124,-117.241854
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,CA,95825,38.602162,-121.392238
050426,WEST ANAHEIM MEDICAL CENTER,CA,92804,33.824735,-117.995115
050438,HUNTINGTON MEMORIAL HOSPITAL,CA,91109,34.135761,-118.151803
050441,STANFORD HEALTH CARE,CA,94305,37.433138,-122.176664
050444,MERCY MEDICAL CENTER,CA,95340,37.340122,-120.465214
050454,UCSF MEDICAL CENTER,CA,94143,37.763553,-122.457654
050455,ADVENTIST HEALTH BAKERSFIELD,CA,93301,35.383056,-119.018857
050457,ST MARY'S MEDICAL CENTER,CA,94117,37.77384,-122.454495
050464,DOCTORS MEDICAL CENTER,CA,95350,37.665666,-120.99625
050468,MEMORIAL HOSPITAL OF GARDENA,CA,90247,33.892375,-118.295106
050471,GOOD SAMARITAN HOSPITAL,CA,90017,34.053209,-118.265292
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,91307,34.202931,-118.628598
050485,LONG BEACH MEMORIAL MEDICAL CENTER,CA,90806,33.807107,-118.185098
050488,EDEN MEDICAL CENTER,CA,94546,37.697018,-122.087351
050492,CLOVIS COMMUNITY MEDICAL CENTER,CA,93611,36.837421,-119.661626
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CA,94520,37.98296,-122.034236
050498,SUTTER AUBURN FAITH HOSPITAL,CA,95603,38.944317,-121.099423
050502,SAINT VINCENT MEDICAL CENTER,CA,90057,34.06319,-118.273665
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,92024,33.036272,-117.284237
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,93405,35.290966,-120.666174
050510,KAISER FOUNDATION HOSPITAL,CA,94903,38.004335,-122.553881
050512,KAISER FOUNDATION HOSPITAL - FREMONT,CA,94538,37.550913,-121.975769
050515,KAISER FOUNDATION HOSPITAL - ZION,CA,92120,32.792973,-117.095859
050516,MERCY SAN JUAN MEDICAL CENTER,CA,95608,38.668048,-121.312964
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,CA,92392,34.52897,-117.292518
050523,SUTTER DELTA MEDICAL CENTER,CA,94509,37.982295,-121.804681
050526,HUNTINGTON BEACH HOSPITAL,CA,92647,33.703889,-117.989065
050528,MEMORIAL HOSPITAL LOS BANOS,CA,93635,37.063431,-120.859407
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,CA,92201,33.706359,-116.233881
050537,SUTTER DAVIS HOSPITAL,CA,95616,38.562923,-121.772522
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA,94063,37.489693,-122.224682
050543,COLLEGE HOSPITAL COSTA MESA,CA,92627,33.652605,-117.911965
050546,PORTERVILLE DEVELOPMENTAL CENTER,CA,93257,36.043908,-118.980483
050547,SONOMA DEVELOPMENTAL CENTER,CA,95431,38.349027,-122.51691
050548,FAIRVIEW DEVELOPMENTAL CENTER,CA,92626,33.664912,-117.919267
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA,91360,34.206398,-118.882624
050551,LOS ALAMITOS MEDICAL CENTER,CA,90720,33.803175,-118.067413
050557,MEMORIAL MEDICAL CENTER,CA,95355,37.668701,-120.975674
050561,KAISER FOUNDATION HOSPITAL - WEST LA,CA,90034,34.03799,-118.376247
050567,MISSION HOSPITAL REGIONAL MED CENTER,CA,92691,33.561395000000005,-117.666937
050568,MADERA COMMUNITY HOSPITAL,CA,93637,36.945427,-120.045467
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,92708,33.715435,-117.937012
050573,EISENHOWER MEDICAL CENTER,CA,92270,33.764852,-116.408085
050580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,90623,33.847585,-118.03725
050581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,90712,33.860223,-118.148749
050586,CHINO VALLEY MEDICAL CENTER,CA,91710,34.026351,-117.685988
050588,SAN DIMAS COMMUNITY HOSPITAL,CA,91773,34.099423,-117.835006
050589,PLACENTIA LINDA HOSPITAL,CA,92870,33.886612,-117.842096
050590,METHODIST HOSPITAL OF SACRAMENTO,CA,95823,38.464232,-121.416333
050597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,91740,34.133196,-117.872534
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,95817,38.554375,-121.457535
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,CA,92653,33.607762,-117.708258
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,95119,37.239327,-121.802084
050608,DELANO REGIONAL MEDICAL CENTER,CA,93215,35.761418,-119.238878
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,CA,92806,33.854441,-117.84411
050616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA,93010,34.242965,-119.018306
050624,HENRY MAYO NEWHALL  HOSPITAL,CA,91355,34.396342,-118.553143
050625,CEDARS-SINAI MEDICAL CENTER,CA,90048,34.075496,-118.380122
050633,TWIN CITIES COMMUNITY HOSPITAL,CA,93465,35.554389,-120.72013
050636,POMERADO HOSPITAL,CA,92064,32.996802,-117.057852
050641,EAST LOS ANGELES DOCTORS HOSPITAL,CA,90023,34.02393,-118.184285
050663,LOS ANGELES COMMUNITY HOSPITAL,CA,90023,34.018874,-118.186461
050668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,CA,94116,37.747824,-122.458636
050674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,95823,38.471647,-121.423802
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA,91367,34.171852,-118.588183
050678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,92708,33.701659,-117.956107
050684,MENIFEE VALLEY MEDICAL CENTER,CA,92585,33.718815,-117.16533799999999
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",CA,92505,33.906505,-117.47071
050688,ST LOUISE REGIONAL HOSPITAL,CA,95020,37.03511,-121.573038
050689,SAN RAMON REGIONAL MEDICAL CENTER,CA,94583,37.775988,-121.959274
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA,95403,38.470217,-122.724316
050696,KECK HOSPITAL OF USC,CA,90033,34.062168,-118.203234
050697,PATIENTS' HOSPITAL OF REDDING,CA,96001,40.58549,-122.416264
050701,SOUTHWEST HEALTHCARE SYSTEM,CA,92562,33.557832,-117.184346
050704,MISSION COMMUNITY HOSPITAL,CA,91402,34.221494,-118.456802
050708,FRESNO SURGICAL HOSPITAL,CA,93710,36.824644,-119.781416
050709,DESERT VALLEY HOSPITAL,CA,92395,34.470911,-117.297099
050710,KAISER FOUNDATION HOSPITAL - FRESNO,CA,93720,36.84278,-119.783436
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,CA,95065,36.987865,-121.97818
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,CA,90242,33.929099,-118.157999
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,CA,91706,34.064642,-117.984646
050724,BAKERSFIELD HEART HOSPITAL,CA,93308,35.386106,-119.040847
050726,STANISLAUS SURGICAL HOSPITAL,CA,95355,37.664558,-120.957516
050727,COMMUNITY HOSPITAL OF LONG BEACH,CA,90804,33.788231,-118.145886
050735,WHITTIER HOSPITAL MEDICAL CENTER,CA,90605,33.950748,-118.005114
050736,MONTEREY PARK HOSPITAL,CA,91754,34.049769,-118.138751
050737,GARFIELD MEDICAL CENTER,CA,91754,34.067864,-118.122906
050738,GREATER EL MONTE COMMUNITY HOSPITAL,CA,91733,34.048705,-118.042452
050739,CENTINELA HOSPITAL MEDICAL CENTER,CA,90301,33.949086,-118.348214
050740,MARINA DEL REY HOSPITAL,CA,90291,33.981732,-118.440154
050742,OLYMPIA MEDICAL CENTER,CA,90036,34.057527,-118.359857
050744,ANAHEIM GLOBAL MEDICAL CENTER,CA,92805,33.820566,-117.909002
050745,CHAPMAN GLOBAL MEDICAL CENTER,CA,92869,33.787878,-117.827058
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,CA,92705,33.753636,-117.834209
050747,SOUTH COAST GLOBAL MEDICAL CENTER,CA,92704,33.710692,-117.88541
050748,KAISER FOUNDATION HOSPITAL MANTECA,CA,95337,37.797371,-121.246183
050751,MIRACLE MILE MEDICAL CENTER,CA,90036,34.057352,-118.361983
050754,MENLO PARK SURGICAL HOSPITAL,CA,94025,37.462043,-122.159517
050755,SHERMAN OAKS HOSPITAL,CA,91403,34.15981,-118.448705
050757,ALVARADO HOSPITAL MEDICAL CENTER,CA,92120,32.777136,-117.056602
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,CA,91763,34.077662,-117.696098
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,CA,94531,37.949469,-121.774824
050761,PROVIDENCE TARZANA MEDICAL CENTER,CA,91356,34.169777,-118.53183
050763,SILVER LAKE MEDICAL CENTER,CA,90026,34.06879,-118.26356
050764,SHASTA REGIONAL MEDICAL CENTER,CA,96001,40.585376,-122.386683
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,CA,92555,33.895697,-117.187121
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,CA,95991,39.132167,-121.613603
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,CA,95688,38.390073,-121.936776
050769,HOAG ORTHOPEDIC INSTITUTE,CA,92618,33.66095,-117.774478
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,CA,92563,33.613435,-117.168923
050771,COAST PLAZA HOSPITAL,CA,90650,33.912428,-118.099156
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,CA,95661,38.746698,-121.247166
050773,SAN LEANDRO HOSPITAL,CA,94578,37.714632,-122.141973
050775,TEMECULA VALLEY HOSPITAL,CA,92592,33.47929,-117.105744
050776,COLLEGE MEDICAL CENTER,CA,90806,33.807201,-118.193721
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,CA,94577,37.706524,-122.169447
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,CA,92354,34.049482,-117.261122
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",CA,90059,33.924361,-118.244331
050780,FOOTHILL REGIONAL MEDICAL CENTER,CA,92780,33.730773,-117.829485
050781,SONOMA WEST MEDICAL CENTER,CA,95472,38.397139,-122.820437
050782,CASA COLINA HOSPITAL,CA,91767,34.096242,-117.746861
050783,COLUSA MEDICAL CENTER,CA,95932,39.207286,-121.999974
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,CA,96122,39.806144,-120.463129
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,CA,93561,35.130061,-118.44896
051302,SOUTHERN INYO HOSPITAL,CA,93545,36.608374,-118.058159
051303,MAMMOTH HOSPITAL,CA,93546,37.645071,-118.963911
051304,JOHN C FREMONT HEALTHCARE DISTRICT,CA,95338,37.500531,-119.976948
051305,MAYERS MEMORIAL HOSPITAL,CA,96028,41.023968,-121.424651
051306,GLENN MEDICAL CENTER,CA,95988,39.520467,-122.20812
051307,CATALINA ISLAND MEDICAL CENTER,CA,90704,33.339079,-118.330477
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,CA,96104,41.531931,-120.171899
051309,JEROLD PHELPS COMMUNITY HOSPITAL,CA,95542,40.101491,-123.792756
051310,ADVENTIST HEALTH HOWARD MEMORIAL,CA,95490,39.389777,-123.339971
051311,ORCHARD HOSPITAL,CA,95948,39.366974,-121.689717
051312,MOUNTAINS COMMUNITY HOSPITAL,CA,92352,34.2659,-117.167092
051314,KERN VALLEY HEALTHCARE DISTRICT,CA,93240,35.635351,-118.4063
051315,TRINITY HOSPITAL,CA,96093,40.737579,-122.939444
051316,FAIRCHILD MEDICAL CENTER,CA,96097,41.718579,-122.645457
051317,ADVENTIST HEALTH CLEARLAKE,CA,95422,38.935153,-122.61977399999999
051318,REDWOOD MEMORIAL HOSPITAL,CA,95540,40.583071,-124.135942
051319,MERCY MEDICAL CENTER MT SHASTA,CA,96067,41.317764,-122.321554
051320,BANNER LASSEN MEDICAL CENTER,CA,96130,40.438197,-120.627429
051321,HEALDSBURG DISTRICT HOSPITAL,CA,95448,38.626583,-122.863741
051323,COLORADO RIVER MEDICAL CENTER,CA,92363,34.832836,-114.618317
051324,NORTHERN INYO HOSPITAL,CA,93514,37.362108,-118.407362
051325,MENDOCINO COAST DISTRICT HOSPITAL,CA,95437,39.432613,-123.800797
051326,PLUMAS DISTRICT HOSPITAL,CA,95971,39.934767,-120.919251
051327,SENECA DISTRICT HOSPITAL,CA,96020,40.305302,-121.234018
051328,TAHOE FOREST HOSPITAL,CA,96161,39.325163,-120.201344
051329,SUTTER LAKESIDE HOSPITAL,CA,95453,39.105175,-122.908238
051330,MODOC MEDICAL CENTER,CA,96101,41.479949,-120.545503
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,CA,93463,34.602465,-120.126643
051332,MARK TWAIN MEDICAL CENTER,CA,95249,38.190973,-120.670661
051333,RIDGECREST REGIONAL HOSPITAL,CA,93555,35.640802,-117.669852
051334,OJAI VALLEY COMMUNITY HOSPITAL,CA,93023,34.442251,-119.264518
051335,BEAR VALLEY COMMUNITY HOSPITAL,CA,92315,34.246023,-116.888343
053300,VALLEY CHILDREN'S HOSPITAL,CA,93636,36.884502,-119.800266
053301,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,CA,94609,37.837326,-122.267741
053302,CHILDREN'S HOSP OF LOS ANGELES,CA,90027,34.098145,-118.290878
053303,RADY CHILDREN'S HOSPITAL - SAN DIEGO,CA,92123,32.79826,-117.150821
053304,CHILDREN'S HOSPITAL OF ORANGE COUNTY,CA,92868,33.78033,-117.86496
053305,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,CA,94304,37.437382,-122.175061
053306,CHILDREN'S HOSPITAL AT MISSION,CA,92691,33.561395000000005,-117.666937
053308,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,CA,92866,33.782772,-117.835745
053309,MILLER CHILDREN'S HOSPITAL,CA,90806,33.807107,-118.185098
053310,SHRINERS HOSPITALS FOR CHILDREN,CA,90020,34.067708,-118.286387
053311,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,CA,95817,38.552993,-121.456269
060001,NORTH COLORADO MEDICAL CENTER,CO,80631,40.413834,-104.709429
060003,LONGMONT UNITED HOSPITAL,CO,80501,40.181324,-105.126382
060004,PLATTE VALLEY MEDICAL CENTER,CO,80601,39.965441,-104.770924
060006,MONTROSE MEMORIAL HOSPITAL,CO,81401,38.480881,-107.868769
060008,SAN LUIS VALLEY HEALTH,CO,81101,37.47236,-105.883712
060009,LUTHERAN MEDICAL CENTER,CO,80033,39.769328,-105.089291
060010,POUDRE VALLEY HOSPITAL,CO,80524,40.573724,-105.05786
060011,DENVER HEALTH MEDICAL CENTER,CO,80204,39.72823,-104.990066
060012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,CO,81004,38.233211,-104.622789
060013,MERCY REGIONAL MEDICAL CENTER,CO,81301,37.235054,-107.824841
060014,PRESBYTERIAN ST LUKES MEDICAL CENTER,CO,80218,39.746089,-104.967175
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,CO,80228,39.717956,-105.127494
060020,"PARKVIEW MEDICAL CENTER, INC",CO,81003,38.281678,-104.612123
060022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,CO,80909,38.838812,-104.799951
060023,ST MARYS  MEDICAL CENTER,CO,81502,39.090604,-108.561439
060024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,CO,80045,39.741364,-104.841275
060027,FOOTHILLS HOSPITAL,CO,80303,40.014808,-105.236337
060028,SAINT JOSEPH HOSPITAL,CO,80218,39.745722,-104.972135
060030,MCKEE MEDICAL CENTER,CO,80538,40.413679,-105.053599
060031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,CO,80907,38.865568,-104.820123
060032,ROSE MEDICAL CENTER,CO,80220,39.731076,-104.934011
060034,SWEDISH MEDICAL CENTER,CO,80113,39.653136,-104.98171
060044,COLORADO PLAINS MEDICAL CENTER,CO,80701,40.259344,-103.79621
060049,UCHEALTH YAMPA VALLEY MEDICAL CENTER,CO,80487,40.462413,-106.81442
060054,COMMUNITY HOSPITAL,CO,81505,39.106297,-108.615312
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,CO,80210,39.67064,-104.973482
060065,NORTH SUBURBAN MEDICAL CENTER,CO,80229,39.86438,-104.984783
060071,DELTA COUNTY MEMORIAL HOSPITAL,CO,81416,38.743166,-108.047515
060075,VALLEY VIEW HOSPITAL ASSOCIATION,CO,81601,39.532859,-107.322794
060076,STERLING REGIONAL MEDCENTER,CO,80751,40.613684,-103.220524
060096,VAIL HEALTH HOSPITAL,CO,81657,39.642949,-106.382866
060100,"MEDICAL CENTER OF AURORA, THE",CO,80012,39.689346,-104.83115
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,CO,80027,39.950847,-105.149154
060104,ST ANTHONY NORTH HEALTH CAMPUS,CO,80023,39.95581,-104.993671
060107,NATIONAL JEWISH HEALTH,CO,80206,39.740019,-104.942892
060112,SKY RIDGE MEDICAL CENTER,CO,80124,39.529323,-104.870269
060113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,CO,80122,39.576554,-104.988489
060114,PARKER ADVENTIST HOSPITAL,CO,80138,39.550058,-104.773433
060116,GOOD SAMARITAN MEDICAL CENTER,CO,80026,39.969753,-105.083065
060117,"ANIMAS SURGICAL HOSPITAL, LLC",CO,81301,37.248889,-107.870774
060118,ST ANTHONY SUMMIT MEDICAL CENTER,CO,80443,39.569988,-106.078259
060119,MEDICAL CENTER OF THE ROCKIES,CO,80538,40.415194,-105.001451
060124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,CO,80228,39.717952,-105.128441
060125,CASTLE ROCK ADVENTIST HOSPITAL,CO,80109,39.404112,-104.886146
060126,BANNER FORT COLLINS MEDICAL CENTER,CO,80528,40.521117,-105.010885
