Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Person and Community Engagement Domain Score,Weighted Person and Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score,Location
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,Otsego,50.000000000000,12.500000000000,19.000000000000,4.750000000000,75.000000000000,18.750000000000,40.000000000000,10.000000000000,46,"ONE NORTON AVENUE ONEONTA, NY 13820"
330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,Otsego,72.500000000000,18.125000000000,18.000000000000,4.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,32.625,"ONE ATWELL ROAD COOPERSTOWN, NY 13326"
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,Nassau,36.666666666667,9.166666666667,21.000000000000,5.250000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,21.916666666667,"101 ST ANDREWS LANE GLEN COVE, NY 11542"
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,Nassau,67.500000000000,16.875000000000,15.000000000000,3.750000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,28.958333333333,"270 - 05 76TH AVENUE NEW HYDE PARK, NY 11040"
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,Nassau,70.000000000000,17.500000000000,20.000000000000,5.000000000000,41.666666666667,10.416666666667,0.000000000000,0.000000000000,32.916666666667,"ONE HEALTHY WAY OCEANSIDE, NY 11572"
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,Westchester,55.000000000000,13.750000000000,44.000000000000,11.000000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,34.75,"41 EAST POST R0AD WHITE PLAINS, NY 10601"
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,Bronx,Not Available,Not Available,11.000000000000,3.666666666667,72.500000000000,24.166666666667,60.000000000000,20.000000000000,47.833333333333,"3424 KOSSUTH AVENUE &amp; 210TH STREET BRONX, NY 10467"
330393,UNIVERSITY HOSPITAL AT STONY BROOK,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,Suffolk,95.000000000000,23.750000000000,14.000000000000,3.500000000000,21.666666666667,5.416666666667,0.000000000000,0.000000000000,32.666666666667,"HEALTH SCIENCES CENTER SUNY STONY BROOK, NY 11794"
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,Durham,20.000000000000,5.000000000000,58.000000000000,14.500000000000,23.333333333333,5.833333333333,30.000000000000,7.500000000000,32.833333333333,"PO BOX 3814 DUMC ERWIN RD DURHAM, NC 27710"
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,Forsyth,75.000000000000,18.750000000000,26.000000000000,6.500000000000,34.000000000000,8.500000000000,10.000000000000,2.500000000000,36.25,"MEDICAL CENTER BOULEVARD WINSTON-SALEM, NC 27157"
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,Vance,50.000000000000,12.500000000000,24.000000000000,6.000000000000,46.000000000000,11.500000000000,10.000000000000,2.500000000000,32.5,"PO BOX 59 HENDERSON, NC 27536"
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,Iredell,42.500000000000,10.625000000000,41.000000000000,10.250000000000,65.000000000000,16.250000000000,50.000000000000,12.500000000000,49.625,"218 OLD MOCKSBVILLE RD PO BOX 1823 STATESVILLE, NC 28687"
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,Mecklenburg,65.000000000000,16.250000000000,23.000000000000,5.750000000000,48.333333333333,12.083333333333,40.000000000000,10.000000000000,44.083333333333,"1500 MATTHEWS TWNSHP PRKWY BOX 3310 MATTHEWS, NC 28106"
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,Grand Forks,65.000000000000,16.250000000000,24.000000000000,6.000000000000,23.333333333333,5.833333333333,0.000000000000,0.000000000000,28.083333333333,"1200 S COLUMBIA RD GRAND FORKS, ND 58201"
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,Montgomery,87.500000000000,21.875000000000,25.000000000000,6.250000000000,38.333333333333,9.583333333333,0.000000000000,0.000000000000,37.708333333333,"ONE WYOMING STREET DAYTON, OH 45409"
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,Warren,45.000000000000,11.250000000000,20.000000000000,5.000000000000,85.000000000000,21.250000000000,0.000000000000,0.000000000000,37.5,"ONE MEDICAL CENTER DRIVE FRANKLIN, OH 45005"
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,Lorain,83.333333333333,20.833333333333,71.000000000000,17.750000000000,0.000000000000,0.000000000000,20.000000000000,5.000000000000,43.583333333333,"33300 CLEVELAND CLINIC BLVD AVON, OH 44011"
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,Pittsburg,42.500000000000,10.625000000000,17.000000000000,4.250000000000,44.000000000000,11.000000000000,30.000000000000,7.500000000000,33.375,"ONE CLARK BASS BOULEVARD MCALESTER, OK 74501"
370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076,Payne,55.000000000000,13.750000000000,62.000000000000,15.500000000000,60.000000000000,15.000000000000,30.000000000000,7.500000000000,51.75,"1323 WEST 6TH STREET STILLWATER, OK 74076"
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,Union,65.000000000000,16.250000000000,62.000000000000,15.500000000000,37.500000000000,9.375000000000,40.000000000000,10.000000000000,51.125,"ONE HOSPITAL DRIVE LEWISBURG, PA 17837"
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,Bradford,67.500000000000,16.875000000000,16.000000000000,4.000000000000,21.666666666667,5.416666666667,10.000000000000,2.500000000000,28.791666666667,"ONE GUTHRIE SQUARE SAYRE, PA 18840"
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,Clarion,40.000000000000,10.000000000000,34.000000000000,8.500000000000,25.000000000000,6.250000000000,20.000000000000,5.000000000000,29.75,"ONE HOSPITAL DRIVE CLARION, PA 16214"
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,Philadelphia,70.000000000000,17.500000000000,61.000000000000,15.250000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,39.833333333333,"34TH &amp; SPRUCE STS PHILADELPHIA, PA 19104"
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,Warren,52.500000000000,13.125000000000,20.000000000000,5.000000000000,36.666666666667,9.166666666667,50.000000000000,12.500000000000,39.791666666667,"TWO CRESCENT PARK WEST WARREN, PA 16365"
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,Armstrong,72.500000000000,18.125000000000,25.000000000000,6.250000000000,70.000000000000,17.500000000000,30.000000000000,7.500000000000,49.375,"ONE NOLTE DRIVE KITTANNING, PA 16201"
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,Butler,42.500000000000,10.625000000000,28.000000000000,7.000000000000,26.666666666667,6.666666666667,10.000000000000,2.500000000000,26.791666666667,"ONE HOSPITAL WAY BUTLER, PA 16001"
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,Delaware,40.000000000000,10.000000000000,14.000000000000,3.500000000000,0.000000000000,0.000000000000,10.000000000000,2.500000000000,16,"ONE MEDICAL CENTER BOULEVARD UPLAND, PA 19013"
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,Montgomery,87.500000000000,21.875000000000,38.000000000000,9.500000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,36.375,"100 LANCASTER AVE WYNNEWOOD, PA 19096"
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,Westmoreland,62.500000000000,15.625000000000,66.000000000000,16.500000000000,52.000000000000,13.000000000000,40.000000000000,10.000000000000,55.125,"ONE MELLON WAY LATROBE, PA 15650"
390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,Bucks,77.500000000000,19.375000000000,41.000000000000,10.250000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,36.708333333333,"LANGHORNE-NEWTOWN RD LANGHORNE, PA 19047"
410006,NEWPORT HOSPITAL,FRIENDSHIP STREET,NEWPORT,RI,02840,Newport,72.500000000000,18.125000000000,69.000000000000,17.250000000000,38.000000000000,9.500000000000,10.000000000000,2.500000000000,47.375,"FRIENDSHIP STREET NEWPORT, RI 02840"
420015,BAPTIST EASLEY HOSPITAL,PO BOX 2129,EASLEY,SC,29641,Pickens,47.500000000000,11.875000000000,31.000000000000,7.750000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,27.958333333333,"PO BOX 2129 EASLEY, SC 29641"
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,Greenville,57.500000000000,14.375000000000,45.000000000000,11.250000000000,46.666666666667,11.666666666667,0.000000000000,0.000000000000,37.291666666667,"ONE ST FRANCIS DR GREENVILLE, SC 29601"
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,Orangeburg,65.000000000000,16.250000000000,16.000000000000,4.000000000000,11.666666666667,2.916666666667,10.000000000000,2.500000000000,25.666666666667,"3000 ST MATTHEWS RD BOX 1806 ORANGEBURG, SC 29115"
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,Horry,50.000000000000,12.500000000000,50.000000000000,12.500000000000,52.000000000000,13.000000000000,20.000000000000,5.000000000000,43,"4070 HIGHWAY 17 BYPASS PO DRAWER 3350 MURRELLS INLET, SC 29576"
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,Lexington,63.333333333333,15.833333333333,64.000000000000,16.000000000000,25.000000000000,6.250000000000,30.000000000000,7.500000000000,45.583333333333,"400 PALMETTO HEALTH PARKWAY COLUMBIA, SC 29212"
440012,BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,Sullivan,47.500000000000,11.875000000000,34.000000000000,8.500000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,28.708333333333,"ONE MEDICAL PARK BLVD BRISTOL, TN 37620"
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,Davidson,60.000000000000,15.000000000000,43.000000000000,10.750000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,31.25,"4220 HARDING RD, PO BOX 380 NASHVILLE, TN 37205"
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,Lawrence,50.000000000000,12.500000000000,33.000000000000,8.250000000000,65.000000000000,16.250000000000,10.000000000000,2.500000000000,39.5,"HWY 43 S BOX 847 LAWRENCEBURG, TN 38464"
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,Dallas,87.500000000000,21.875000000000,61.000000000000,15.250000000000,36.666666666667,9.166666666667,10.000000000000,2.500000000000,48.791666666667,"6201 HARRY HINES BLVD DALLAS, TX 75390"
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,Atascosa,45.000000000000,11.250000000000,36.000000000000,9.000000000000,80.000000000000,20.000000000000,0.000000000000,0.000000000000,40.25,"1905 HWY 97 EAST JOURDANTON, TX 78026"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,Hunt,55.000000000000,13.750000000000,30.000000000000,7.500000000000,26.000000000000,6.500000000000,0.000000000000,0.000000000000,27.75,"4215 JOE RAMSEY BLVD GREENVILLE, TX 75401"
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,Childress,40.000000000000,13.333333333333,86.000000000000,28.666666666667,Not Available,Not Available,30.000000000000,10.000000000000,52,"HWY 83 NORTH CHILDRESS, TX 79201"
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,Cameron,75.000000000000,18.750000000000,19.000000000000,4.750000000000,48.333333333333,12.083333333333,0.000000000000,0.000000000000,35.583333333333,"100 A ALTON GLOOR BROWNSVILLE, TX 78526"
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,Dallas,Not Available,Not Available,57.000000000000,19.000000000000,20.000000000000,6.666666666667,0.000000000000,0.000000000000,25.666666666667,"5151 HARRY HINES BLVD DALLAS, TX 75390"
450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,KINGWOOD,TX,77325,Harris,72.500000000000,18.125000000000,23.000000000000,5.750000000000,31.666666666667,7.916666666667,0.000000000000,0.000000000000,31.791666666667,"22999 US HWY 59 KINGWOOD, TX 77325"
460014,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,TOOELE,UT,84074,Tooele,60.000000000000,15.000000000000,27.000000000000,6.750000000000,100.000000000000,25.000000000000,0.000000000000,0.000000000000,46.75,"2055 NORTH MAIN STREET TOOELE, UT 84074"
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,Washington,45.000000000000,11.250000000000,29.000000000000,7.250000000000,0.000000000000,0.000000000000,50.000000000000,12.500000000000,31,"BOX 547 BARRE, VT 05641"
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,Alleghany,40.000000000000,13.333333333333,45.000000000000,15.000000000000,Not Available,Not Available,50.000000000000,16.666666666667,45,"ONE ARH LANE - PO BOX 7 LOW MOOR, VA 24457"
500044,MULTICARE DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,Spokane,37.500000000000,9.375000000000,18.000000000000,4.500000000000,43.333333333333,10.833333333333,0.000000000000,0.000000000000,24.708333333333,"W 800 FIFTH AVENUE SPOKANE, WA 99210"
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,King,75.000000000000,18.750000000000,31.000000000000,7.750000000000,58.333333333333,14.583333333333,50.000000000000,12.500000000000,53.583333333333,"1035-116TH AVE NE BELLEVUE, WA 98004"
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405,Pierce,55.000000000000,13.750000000000,22.000000000000,5.500000000000,38.333333333333,9.583333333333,40.000000000000,10.000000000000,38.833333333333,"315 S MLK JR WAY TACOMA, WA 98405"
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,Monongalia,37.500000000000,9.375000000000,19.000000000000,4.750000000000,35.000000000000,8.750000000000,0.000000000000,0.000000000000,22.875,"MEDICAL CENTER DRIVE MORGANTOWN, WV 26506"
510002,GREENBRIER VALLEY MEDICAL CENTER,1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970,Greenbrier,42.500000000000,10.625000000000,31.000000000000,7.750000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,28.375,"1320 MAPLEWOOD AVENUE RONCEVERTE, WV 24970"
520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,Wood,60.000000000000,15.000000000000,32.000000000000,8.000000000000,21.666666666667,5.416666666667,20.000000000000,5.000000000000,33.416666666667,"611 ST JOSEPH AVE MARSHFIELD, WI 54449"
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,Waukesha,62.500000000000,15.625000000000,58.000000000000,14.500000000000,56.666666666667,14.166666666667,20.000000000000,5.000000000000,49.291666666667,"W180 N8085 TOWN HALL RD MENOMONEE FALLS, WI 53051"
520113,BAY AREA MEDICAL CENTER,3003 UNIVERSITY DR,MARINETTE,WI,54143,Marinette,40.000000000000,10.000000000000,56.000000000000,14.000000000000,46.666666666667,11.666666666667,40.000000000000,10.000000000000,45.666666666667,"3003 UNIVERSITY DR MARINETTE, WI 54143"
520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,Ozaukee,70.000000000000,17.500000000000,72.000000000000,18.000000000000,5.000000000000,1.250000000000,30.000000000000,7.500000000000,44.25,"975 PORT WASHINGTON ROAD GRAFTON, WI 53024"
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,Fayette,35.000000000000,8.750000000000,41.000000000000,10.250000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,21.5,"ONE ST MARK'S PLACE LA GRANGE, TX 78945"
670120,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,2000 TRANSMOUNTAIN RD,EL PASO,TX,79911,El Paso,Not Available,Not Available,29.000000000000,9.666666666667,50.000000000000,16.666666666667,0.000000000000,0.000000000000,26.333333333333,"2000 TRANSMOUNTAIN RD EL PASO, TX 79911"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,Pinal,33.333333333333,8.333333333333,59.000000000000,14.750000000000,20.000000000000,5.000000000000,30.000000000000,7.500000000000,35.583333333333,"37000 NORTH GANTZEL ROAD QUEEN CREEK, AZ 85140 (33.214839, -111.563447)"
120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,Hawaii,0.000000000000,0.000000000000,20.000000000000,5.000000000000,34.000000000000,8.500000000000,50.000000000000,12.500000000000,26,"79-1019 HAUKAPILA STREET KEALAKEKUA, HI 96750 (19.519237, -155.917719)"
100044,MARTIN MEDICAL CENTER,200 SE HOSPITAL AVE,STUART,FL,34995,Martin,52.500000000000,13.125000000000,24.000000000000,6.000000000000,45.000000000000,11.250000000000,0.000000000000,0.000000000000,30.375,"200 SE HOSPITAL AVE STUART, FL 34995 (27.199441, -80.243034)"
050133,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,95901,Yuba,22.500000000000,5.625000000000,23.000000000000,5.750000000000,36.666666666667,9.166666666667,40.000000000000,10.000000000000,30.541666666667,"726 4TH ST MARYSVILLE, CA 95901 (39.138832, -121.593622)"
110036,MEMORIAL HEALTH UNIVERSITY MEDICAL CENTER,4700 WATERS AVENUE,SAVANNAH,GA,31404,Chatham,30.000000000000,7.500000000000,31.000000000000,7.750000000000,8.333333333333,2.083333333333,0.000000000000,0.000000000000,17.333333333333,"4700 WATERS AVENUE SAVANNAH, GA 31404 (32.031785, -81.091827)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,Maricopa,72.500000000000,18.125000000000,30.000000000000,7.500000000000,23.333333333333,5.833333333333,0.000000000000,0.000000000000,31.458333333333,"3555 SOUTH VAL VISTA DRIVE GILBERT, AZ 85297 (33.286661, -111.755311)"
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,Montgomery,52.500000000000,13.125000000000,30.000000000000,7.500000000000,41.666666666667,10.416666666667,0.000000000000,0.000000000000,31.041666666667,"1725 PINE STREET MONTGOMERY, AL 36106 (32.366606, -86.285155)"
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,Cook,45.000000000000,11.250000000000,38.000000000000,9.500000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,20.75,"45 W 111TH STREET CHICAGO, IL 60628 (41.692562, -87.624734)"
120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,Honolulu,70.000000000000,17.500000000000,47.000000000000,11.750000000000,12.000000000000,3.000000000000,30.000000000000,7.500000000000,39.75,"888 SO KING STREET HONOLULU, HI 96813 (21.302268, -157.850921)"
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,Santa Clara,50.000000000000,12.500000000000,26.000000000000,6.500000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,34,"751 SOUTH BASCOM AVENUE SAN JOSE, CA 95128 (37.313702, -121.931888)"
050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,Riverside,52.500000000000,13.125000000000,24.000000000000,6.000000000000,22.000000000000,5.500000000000,30.000000000000,7.500000000000,32.125,"39-000 BOB HOPE DRIVE RANCHO MIRAGE, CA 92270 (33.764852, -116.408085)"
150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,Lake,70.000000000000,17.500000000000,32.000000000000,8.000000000000,41.666666666667,10.416666666667,0.000000000000,0.000000000000,35.916666666667,"600 GRANT ST GARY, IN 46402 (41.599436, -87.357023)"
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,Los Angeles,90.000000000000,22.500000000000,34.000000000000,8.500000000000,41.666666666667,10.416666666667,20.000000000000,5.000000000000,46.416666666667,"4101 TORRANCE BLVD TORRANCE, CA 90503 (33.837577, -118.35708)"
140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,Macon,60.000000000000,15.000000000000,28.000000000000,7.000000000000,72.000000000000,18.000000000000,20.000000000000,5.000000000000,45,"1800 E LAKE SHORE DR DECATUR, IL 62521 (39.82635, -88.93191)"
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,San Mateo,Not Available,Not Available,21.000000000000,7.000000000000,50.000000000000,16.666666666667,90.000000000000,30.000000000000,53.666666666667,"1200 EL CAMINO REAL SOUTH SAN FRANCISCO, CA 94080 (37.658376, -122.439205)"
100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,FL,33140,Miami-Dade,75.000000000000,18.750000000000,19.000000000000,4.750000000000,21.666666666667,5.416666666667,0.000000000000,0.000000000000,28.916666666667,"4300 ALTON RD MIAMI BEACH, FL 33140 (25.815045, -80.137939)"
100131,AVENTURA HOSPITAL AND MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,FL,33180,Miami-Dade,55.000000000000,13.750000000000,13.000000000000,3.250000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,18.5,"20900 BISCAYNE BLVD AVENTURA, FL 33180 (25.969859, -80.144257)"
050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,Santa Clara,75.000000000000,18.750000000000,33.000000000000,8.250000000000,25.000000000000,6.250000000000,0.000000000000,0.000000000000,33.25,"2500 GRANT ROAD MOUNTAIN VIEW, CA 94040 (37.369341, -122.077933)"
