,City,Daylight savings time flag,Latitude,Longitude,State,Timezone,Zip,geopoint
289,Wattsville,1.0,37.943726,-75.502306,VA,-5.0,23483,"37.943726,-75.502306"
290,La Grange,1.0,35.320045,-77.78041999999999,NC,-5.0,28551,"35.320045,-77.78042"
291,Burlingham,1.0,41.719015999999996,-74.75537299999999,NY,-5.0,12722,"41.719016,-74.755373"
292,Phillipsport,1.0,41.651453000000004,-74.436159,NY,-5.0,12769,"41.651453,-74.436159"
293,Chickasaw,1.0,40.428177000000005,-84.633484,OH,-5.0,45826,"40.428177,-84.633484"
294,Essexville,1.0,43.605861,-83.81298000000001,MI,-5.0,48732,"43.605861,-83.81298"
295,Gilford,1.0,43.49442,-83.624431,MI,-5.0,48736,"43.49442,-83.624431"
296,Mount Eden,1.0,38.026767,-85.1869,KY,-5.0,40046,"38.026767,-85.1869"
297,Rochester,1.0,37.196636,-86.87625,KY,-6.0,42273,"37.196636,-86.87625"
298,Delaware,1.0,40.295925,-83.06968,OH,-5.0,43015,"40.295925,-83.06968"
299,Milwaukee,1.0,43.11096,-87.99436,WI,-6.0,53218,"43.11096,-87.99436"
300,Mount Horeb,1.0,42.985255,-89.73647,WI,-6.0,53572,"42.985255,-89.73647"
301,Forest Lake,1.0,45.272117,-92.9911,MN,-6.0,55025,"45.272117,-92.9911"
302,Orange Beach,1.0,30.291503000000002,-87.56198,AL,-6.0,36561,"30.291503,-87.56198"
303,Prentiss,1.0,31.605946000000003,-89.86086,MS,-6.0,39474,"31.605946,-89.86086"
304,Elm Springs,1.0,44.338784999999994,-102.41529,SD,-7.0,57736,"44.338785,-102.41529"
305,Jensen Beach,1.0,27.242402000000002,-80.224613,FL,-5.0,34958,"27.242402,-80.224613"
306,Edwardsville,1.0,33.706595,-85.509902,AL,-6.0,36261,"33.706595,-85.509902"
307,Shelbyville,1.0,42.588087,-85.5824,MI,-5.0,49344,"42.588087,-85.5824"
308,Paris,1.0,34.171462,-89.44452,MS,-6.0,38949,"34.171462,-89.44452"
309,Roanoke,0.0,40.967646,-85.34315,IN,-5.0,46783,"40.967646,-85.34315"
310,Terre Haute,0.0,39.393237,-87.3977,IN,-5.0,47802,"39.393237,-87.3977"
311,Saint Charles,1.0,43.297082,-84.14652,MI,-5.0,48655,"43.297082,-84.14652"
312,Niles,1.0,41.828055,-86.23980999999999,MI,-5.0,49120,"41.828055,-86.23981"
313,Akron,1.0,40.990922,-81.52953000000001,OH,-5.0,44319,"40.990922,-81.52953"
314,Canfield,1.0,41.029666,-80.76396,OH,-5.0,44406,"41.029666,-80.76396"
315,Dayton,1.0,39.750471000000005,-84.26859300000001,OH,-5.0,45441,"39.750471,-84.268593"
316,Indianapolis,0.0,39.795025,-85.97355999999999,IN,-5.0,46229,"39.795025,-85.97356"
317,Hallock,1.0,48.787015999999994,-96.95434,MN,-6.0,56728,"48.787016,-96.95434"
318,Java,1.0,45.549059,-99.88459,SD,-6.0,57452,"45.549059,-99.88459"
319,Catlettsburg,1.0,38.360669,-82.61836,KY,-5.0,41129,"38.360669,-82.61836"
320,Fruitport,1.0,43.135994000000004,-86.13348,MI,-5.0,49415,"43.135994,-86.13348"
321,Redwood,1.0,32.524981,-90.779,MS,-6.0,39156,"32.524981,-90.779"
322,Jackson,1.0,32.311287,-90.397157,MS,-6.0,39215,"32.311287,-90.397157"
323,Louisville,1.0,38.188962,-85.676819,KY,-5.0,40269,"38.188962,-85.676819"
324,Ashuelot,1.0,42.791069,-72.4352,NH,-5.0,3441,"42.791069,-72.4352"
325,Perry,1.0,44.972969,-67.08697,ME,-5.0,4667,"44.972969,-67.08697"
326,North Bennington,1.0,42.936801,-73.24838000000001,VT,-5.0,5257,"42.936801,-73.24838"
327,Toa Baja,0.0,18.457760999999998,-66.196503,PR,-4.0,950,"18.457761,-66.196503"
328,Oakham,1.0,42.349769,-72.04413000000001,MA,-5.0,1068,"42.349769,-72.04413"
329,Assonet,1.0,41.792192,-71.06446,MA,-5.0,2702,"41.792192,-71.06446"
330,Tulare,1.0,36.26699,-118.776902,CA,-8.0,93275,"36.26699,-118.776902"
331,Oakland,1.0,37.680181,-121.921498,CA,-8.0,94643,"37.680181,-121.921498"
332,Novato,1.0,38.06317,-122.54111,CA,-8.0,94949,"38.06317,-122.54111"
333,Playa Del Rey,1.0,33.786594,-118.29866200000001,CA,-8.0,90296,"33.786594,-118.298662"
334,Honolulu,0.0,24.859832,-168.021815,HI,-10.0,96840,"24.859832,-168.021815"
335,Portland,1.0,45.580557,-122.374776,OR,-8.0,97258,"45.580557,-122.374776"
336,Halfway,1.0,44.919973999999996,-117.13838,OR,-8.0,97834,"44.919974,-117.13838"
337,Phoenix,0.0,33.598841,-112.12023,AZ,-7.0,85029,"33.598841,-112.12023"
338,Tomball,1.0,29.833990000000004,-95.434241,TX,-6.0,77377,"29.83399,-95.434241"
339,Stockton,1.0,38.035499,-121.34378000000001,CA,-8.0,95209,"38.035499,-121.34378"
340,French Camp,1.0,37.882742,-121.27978,CA,-8.0,95231,"37.882742,-121.27978"
341,Dardanelle,1.0,38.033541,-119.92501999999999,CA,-8.0,95314,"38.033541,-119.92502"
342,Washington,1.0,39.340422,-120.79166000000001,CA,-8.0,95986,"39.340422,-120.79166"
343,Bleiblerville,1.0,29.849283000000003,-96.313271,TX,-6.0,78931,"29.849283,-96.313271"
344,Darrouzett,1.0,36.441178,-100.33123,TX,-6.0,79024,"36.441178,-100.33123"
345,Amarillo,1.0,35.401475,-101.895089,TX,-6.0,79168,"35.401475,-101.895089"
346,Post,1.0,33.245276000000004,-101.37638000000001,TX,-6.0,79356,"33.245276,-101.37638"
347,Denver,1.0,39.759386,-104.91945,CO,-7.0,80207,"39.759386,-104.91945"
348,Blanco,1.0,36.681819,-107.48121,NM,-7.0,87412,"36.681819,-107.48121"
349,Rogers,1.0,33.922767,-103.16138000000001,NM,-7.0,88132,"33.922767,-103.16138"
350,Ruidoso Downs,1.0,33.342426,-105.56693999999999,NM,-7.0,88346,"33.342426,-105.56694"
351,Verdugo City,1.0,33.786594,-118.29866200000001,CA,-8.0,91046,"33.786594,-118.298662"
352,Port Henry,1.0,44.041901,-73.46132,NY,-5.0,12974,"44.041901,-73.46132"
353,Dayton,1.0,42.408583,-78.984391,NY,-5.0,14041,"42.408583,-78.984391"
354,Springvale,1.0,43.467037,-70.80275,ME,-5.0,4083,"43.467037,-70.80275"
355,East Windsor Hill,1.0,41.859248,-72.603033,CT,-5.0,6028,"41.859248,-72.603033"
356,Hartford,1.0,41.791776,-72.71883199999999,CT,-5.0,6132,"41.791776,-72.718832"
357,Newark,1.0,40.79185,-74.24524100000001,NJ,-5.0,7193,"40.79185,-74.245241"
358,Great Meadows,1.0,40.886474,-74.90089,NJ,-5.0,7838,"40.886474,-74.90089"
359,Morann,1.0,40.789079,-78.375,PA,-5.0,16663,"40.789079,-78.375"
360,Cashtown,1.0,39.890605,-77.35664200000001,PA,-5.0,17310,"39.890605,-77.356642"
361,West Mansfield,1.0,40.413252,-83.53853000000001,OH,-5.0,43358,"40.413252,-83.53853"
362,Haw River,1.0,36.064176,-79.34421,NC,-5.0,27258,"36.064176,-79.34421"
363,Knotts Island,1.0,36.513626,-75.9518,NC,-5.0,27950,"36.513626,-75.9518"
364,Maple,1.0,36.419422,-76.03362,NC,-5.0,27956,"36.419422,-76.03362"
365,Albertson,1.0,35.11493,-77.82238000000001,NC,-5.0,28508,"35.11493,-77.82238"
366,Chipley,1.0,30.636228000000003,-85.5775,FL,-6.0,32428,"30.636228,-85.5775"
367,Pensacola,1.0,30.412377000000003,-87.20354300000001,FL,-6.0,32520,"30.412377,-87.203543"
368,Pensacola,1.0,30.356287,-87.277307,FL,-6.0,32559,"30.356287,-87.277307"
369,Tampa,1.0,27.871964000000002,-82.438841,FL,-5.0,33663,"27.871964,-82.438841"
370,Largo,1.0,27.883188,-82.75633,FL,-5.0,33773,"27.883188,-82.75633"
371,Clarks Hill,0.0,40.247657000000004,-86.72533,IN,-5.0,47930,"40.247657,-86.72533"
372,Utica,1.0,42.672321999999994,-82.903065,MI,-5.0,48318,"42.672322,-82.903065"
373,University Center,1.0,43.556574,-83.994328,MI,-5.0,48710,"43.556574,-83.994328"
374,Bedford,1.0,42.246402,-85.004511,MI,-5.0,49020,"42.246402,-85.004511"
375,Tekonsha,1.0,42.09724,-84.97543,MI,-5.0,49092,"42.09724,-84.97543"
376,Landisburg,1.0,40.333508,-77.29933,PA,-5.0,17040,"40.333508,-77.29933"
377,Breinigsville,1.0,40.552042,-75.64919,PA,-5.0,18031,"40.552042,-75.64919"
378,Waterford,1.0,41.347947999999995,-72.14761999999999,CT,-5.0,6385,"41.347948,-72.14762"
379,Schooleys Mountain,1.0,40.810362,-74.81931800000001,NJ,-5.0,7870,"40.810362,-74.819318"
380,New Brunswick,1.0,40.430006,-74.417344,NJ,-5.0,8988,"40.430006,-74.417344"
381,Haynesville,1.0,37.950511,-76.63672199999999,VA,-5.0,22472,"37.950511,-76.636722"
382,Landaff,1.0,44.101208,-71.85421099999999,NH,-5.0,3578,"44.101208,-71.854211"
383,Rollinsford,1.0,43.285282,-70.930684,NH,-5.0,3805,"43.285282,-70.930684"
384,Gainesville,1.0,42.619549,-78.16153,NY,-5.0,14066,"42.619549,-78.16153"
385,Allegany,1.0,42.10143,-78.51586999999999,NY,-5.0,14706,"42.10143,-78.51587"
386,Spinnerstown,1.0,40.328645,-75.10278000000001,PA,-5.0,18968,"40.328645,-75.10278"
387,Wilmington,1.0,39.771663000000004,-75.49656,DE,-5.0,19809,"39.771663,-75.49656"
388,Smyrna,1.0,39.297990000000006,-75.59391,DE,-5.0,19977,"39.29799,-75.59391"
389,Middlefield,1.0,42.356088,-73.010448,MA,-5.0,1243,"42.356088,-73.010448"
390,Laclede,1.0,48.161421000000004,-116.76728,ID,-8.0,83841,"48.161421,-116.76728"
391,Newton,1.0,41.867965999999996,-111.99026,UT,-7.0,84327,"41.867966,-111.99026"
392,Helper,1.0,39.694641,-110.98561000000001,UT,-7.0,84526,"39.694641,-110.98561"
393,Rowena,1.0,31.611317,-100.03299999999999,TX,-6.0,76875,"31.611317,-100.033"
394,Hardenville,1.0,36.651607,-92.442341,MO,-6.0,65666,"36.651607,-92.442341"
395,Wathena,1.0,39.774356,-94.95873,KS,-6.0,66090,"39.774356,-94.95873"
396,Walhalla,1.0,48.915739,-97.92312,ND,-6.0,58282,"48.915739,-97.92312"
397,Woodworth,1.0,47.153361,-99.31052,ND,-6.0,58496,"47.153361,-99.31052"
398,Flaxville,1.0,48.739987,-105.15836000000002,MT,-7.0,59222,"48.739987,-105.15836"
399,Loretto,1.0,40.506799,-78.62996,PA,-5.0,15940,"40.506799,-78.62996"
400,Frackville,1.0,40.782361,-76.23232,PA,-5.0,17931,"40.782361,-76.23232"
401,Pocono Summit,1.0,41.118226,-75.39631,PA,-5.0,18346,"41.118226,-75.39631"
402,Lawley,1.0,32.838805,-86.99911,AL,-6.0,36793,"32.838805,-86.99911"
403,Grand Junction,1.0,35.057728000000004,-89.18599,TN,-6.0,38039,"35.057728,-89.18599"
404,Nathalie,1.0,36.940538000000004,-78.98017,VA,-5.0,24577,"36.940538,-78.98017"
405,Bradshaw,1.0,37.358272,-81.8013,WV,-5.0,24817,"37.358272,-81.8013"
406,Centerburg,1.0,40.304121,-82.68029,OH,-5.0,43011,"40.304121,-82.68029"
407,Shauck,1.0,40.614239000000005,-82.661938,OH,-5.0,43349,"40.614239,-82.661938"
408,Vaughan,1.0,36.373670000000004,-78.11093100000001,NC,-5.0,27586,"36.37367,-78.110931"
409,Jackson,1.0,32.292396000000004,-90.18328000000001,MS,-6.0,39201,"32.292396,-90.18328"
410,Woodcliff Lake,1.0,41.025101,-74.059762,NJ,-5.0,7677,"41.025101,-74.059762"
411,Gentryville,1.0,38.099889000000005,-87.04073000000001,IN,-6.0,47537,"38.099889,-87.04073"
412,Faith,1.0,35.58167,-80.45806,NC,-5.0,28041,"35.58167,-80.45806"
413,Atlanta,1.0,33.844371,-84.47405,GA,-5.0,30375,"33.844371,-84.47405"
414,Atlanta,1.0,33.844371,-84.47405,GA,-5.0,30387,"33.844371,-84.47405"
415,Alna,1.0,44.084989,-69.62535,ME,-5.0,4535,"44.084989,-69.62535"
416,Raleigh,1.0,35.797692,-78.625265,NC,-5.0,27636,"35.797692,-78.625265"
417,Panama City Beach,1.0,30.196771000000002,-85.81279,FL,-6.0,32407,"30.196771,-85.81279"
418,Lowell,1.0,29.342404,-82.212649,FL,-5.0,32663,"29.342404,-82.212649"
419,Moore Haven,1.0,26.844989,-81.1105,FL,-5.0,33471,"26.844989,-81.1105"
420,Tampa,1.0,28.016846,-82.4566,FL,-5.0,33604,"28.016846,-82.4566"
421,Roseville,1.0,38.752434,-121.28933,CA,-8.0,95678,"38.752434,-121.28933"
422,Dunnigan,1.0,38.931025,-121.94518000000001,CA,-8.0,95937,"38.931025,-121.94518"
423,Whitmore,1.0,40.63446,-121.91202,CA,-8.0,96096,"40.63446,-121.91202"
424,Honolulu,0.0,21.3307,-157.85913,HI,-10.0,96817,"21.3307,-157.85913"
425,Tacoma,1.0,47.066193,-122.113223,WA,-8.0,98413,"47.066193,-122.113223"
426,Fort Laramie,1.0,42.321548,-104.53453,WY,-7.0,82212,"42.321548,-104.53453"
427,Phoenix,0.0,33.276539,-112.18717,AZ,-7.0,85039,"33.276539,-112.18717"
428,Tucson,0.0,32.292078000000004,-110.84383999999999,AZ,-7.0,85750,"32.292078,-110.84384"
429,Henderson,1.0,32.104159,-94.85568,TX,-6.0,75654,"32.104159,-94.85568"
430,Denton,1.0,33.161559999999994,-97.10376,TX,-6.0,76205,"33.16156,-97.10376"
431,Sedona,0.0,34.907188,-111.728572,AZ,-7.0,86339,"34.907188,-111.728572"
432,Gila,1.0,32.961804,-108.44041999999999,NM,-7.0,88038,"32.961804,-108.44042"
433,Chesterfield,1.0,39.260146,-90.06936999999999,IL,-6.0,62630,"39.260146,-90.06937"
434,Iuka,1.0,38.594744,-88.77464,IL,-6.0,62849,"38.594744,-88.77464"
435,Morehouse,1.0,36.845481,-89.69113,MO,-6.0,63868,"36.845481,-89.69113"
436,Argyle,1.0,38.287405,-92.02351999999999,MO,-6.0,65001,"38.287405,-92.02352"
437,Rosholt,1.0,45.871635999999995,-96.7185,SD,-6.0,57260,"45.871636,-96.7185"
438,Kimball,1.0,43.754325,-98.96882,SD,-6.0,57355,"43.754325,-98.96882"
439,Rapid City,1.0,44.076106,-103.317149,SD,-7.0,57709,"44.076106,-103.317149"
440,Miltonvale,1.0,39.342965,-97.47176,KS,-6.0,67466,"39.342965,-97.47176"
441,Albert,1.0,38.442368,-99.04195,KS,-6.0,67511,"38.442368,-99.04195"
442,Minneola,1.0,37.394383000000005,-99.96723,KS,-6.0,67865,"37.394383,-99.96723"
443,Shubert,1.0,40.240435999999995,-95.63981,NE,-6.0,68437,"40.240436,-95.63981"
444,Lincoln,1.0,40.784451000000004,-96.688799,NE,-6.0,68509,"40.784451,-96.688799"
445,Blue Hill,1.0,40.284783000000004,-98.43446,NE,-6.0,68930,"40.284783,-98.43446"
446,Cherry Valley,1.0,42.222221000000005,-88.9543,IL,-6.0,61016,"42.222221,-88.9543"
447,Okawville,1.0,38.439574,-89.5286,IL,-6.0,62271,"38.439574,-89.5286"
448,Mode,1.0,39.272317,-88.75932,IL,-6.0,62444,"39.272317,-88.75932"
449,Stoddard,1.0,43.68804,-91.19665,WI,-6.0,54658,"43.68804,-91.19665"
450,Plainfield,1.0,44.220945,-89.51227,WI,-6.0,54966,"44.220945,-89.51227"
451,Washington,1.0,38.915361,-77.057199,DC,-5.0,20235,"38.915361,-77.057199"
452,San Ygnacio,1.0,27.198571,-99.36780999999999,TX,-6.0,78067,"27.198571,-99.36781"
453,Saint Thomas,1.0,38.36528,-92.19491,MO,-6.0,65076,"38.36528,-92.19491"
454,Armstrong,1.0,39.29161,-92.70579000000001,MO,-6.0,65230,"39.29161,-92.70579"
455,Shawnee Mission,1.0,38.899901,-94.831991,KS,-6.0,66283,"38.899901,-94.831991"
456,Barnes,1.0,39.675346000000005,-96.87232,KS,-6.0,66933,"39.675346,-96.87232"
457,Beemer,1.0,41.944906,-96.8338,NE,-6.0,68716,"41.944906,-96.8338"
458,Avinger,1.0,32.854406,-94.55859,TX,-6.0,75630,"32.854406,-94.55859"
459,Houston,1.0,29.69023,-95.43474,TX,-6.0,77025,"29.69023,-95.43474"
460,Sparkman,1.0,33.91855,-92.80484,AR,-6.0,71763,"33.91855,-92.80484"
461,Herrin,1.0,37.803216,-89.058643,IL,-6.0,62648,"37.803216,-89.058643"
462,Ballwin,1.0,38.576253,-90.53116999999999,MO,-6.0,63021,"38.576253,-90.53117"
463,Winter Park,1.0,39.915508,-105.78358999999999,CO,-7.0,80482,"39.915508,-105.78359"
464,Karval,1.0,38.709972,-103.54469,CO,-7.0,80823,"38.709972,-103.54469"
465,Devils Tower,1.0,44.553925,-104.68992,WY,-7.0,82714,"44.553925,-104.68992"
466,Egan,1.0,43.997522,-96.65717,SD,-6.0,57024,"43.997522,-96.65717"
467,York,1.0,44.556082,-98.92840100000001,SD,-6.0,57673,"44.556082,-98.928401"
468,Carson City,1.0,39.167833,-119.77640900000002,NV,-8.0,89713,"39.167833,-119.776409"
469,Pasadena,1.0,33.786594,-118.29866200000001,CA,-8.0,91110,"33.786594,-118.298662"
470,Moss Beach,1.0,37.52489,-122.50991,CA,-8.0,94038,"37.52489,-122.50991"
471,Sprague River,1.0,42.440695,-121.43463999999999,OR,-8.0,97639,"42.440695,-121.43464"
472,Lexington,1.0,45.512792,-119.64343999999998,OR,-8.0,97839,"45.512792,-119.64344"
473,Keaau,0.0,19.625495,-155.01121,HI,-10.0,96749,"19.625495,-155.01121"
474,Pawnee City,1.0,40.106605,-96.15968000000001,NE,-6.0,68420,"40.106605,-96.15968"
475,Saint James,1.0,38.011872,-91.61179,MO,-6.0,65559,"38.011872,-91.61179"
476,Frankfort,1.0,39.689409000000005,-96.43876,KS,-6.0,66427,"39.689409,-96.43876"
477,Cross Plains,1.0,43.116408,-89.64371,WI,-6.0,53528,"43.116408,-89.64371"
478,White Sulphur Springs,1.0,46.615309,-111.01063,MT,-7.0,59645,"46.615309,-111.01063"
479,Savoonga,1.0,63.686038,-170.4087,AK,-9.0,99769,"63.686038,-170.4087"
480,East Berlin,1.0,39.965131,-77.00863000000001,PA,-5.0,17316,"39.965131,-77.00863"
481,Bay Shore,1.0,40.729098,-73.25607,NY,-5.0,11706,"40.729098,-73.25607"
482,Shandaken,1.0,42.142121,-74.4065,NY,-5.0,12480,"42.142121,-74.4065"
483,Hartford,1.0,41.791776,-72.71883199999999,CT,-5.0,6143,"41.791776,-72.718832"
484,Jersey City,1.0,40.73235,-74.075391,NJ,-5.0,7399,"40.73235,-74.075391"
485,Chambers,1.0,42.182794,-98.77798,NE,-6.0,68725,"42.182794,-98.77798"
486,Houma,1.0,29.593377,-90.7475,LA,-6.0,70360,"29.593377,-90.7475"
487,Chapin,1.0,39.770936,-90.39307,IL,-6.0,62628,"39.770936,-90.39307"
488,Conception Junction,1.0,40.264258,-94.73379,MO,-6.0,64434,"40.264258,-94.73379"
489,Covington,1.0,32.177765,-97.27284,TX,-6.0,76636,"32.177765,-97.27284"
490,Houston,1.0,29.833990000000004,-95.434241,TX,-6.0,77290,"29.83399,-95.434241"
491,Zortman,1.0,47.896703,-108.54135,MT,-7.0,59546,"47.896703,-108.54135"
492,Bozeman,1.0,45.627982,-110.90128,MT,-7.0,59773,"45.627982,-110.90128"
493,Romeoville,1.0,41.64273,-88.09934,IL,-6.0,60446,"41.64273,-88.09934"
494,Dammeron Valley,1.0,37.287005,-113.66143999999998,UT,-7.0,84783,"37.287005,-113.66144"
495,Cotopaxi,1.0,38.357344,-105.53192,CO,-7.0,81223,"38.357344,-105.53192"
496,Houstonia,1.0,38.901528000000006,-93.32101,MO,-6.0,65333,"38.901528,-93.32101"
497,Tulsa,1.0,36.139826,-96.029725,OK,-6.0,74169,"36.139826,-96.029725"
498,Beverly Hills,1.0,33.786594,-118.29866200000001,CA,-8.0,90209,"33.786594,-118.298662"
499,Ludlow,1.0,42.174893,-72.47068,MA,-5.0,1056,"42.174893,-72.47068"
500,Leominster,1.0,42.526523,-71.75358,MA,-5.0,1453,"42.526523,-71.75358"
501,Brockton,1.0,41.970473999999996,-70.701357,MA,-5.0,2303,"41.970474,-70.701357"
502,Haralson,1.0,33.232155999999996,-84.56854,GA,-5.0,30229,"33.232156,-84.56854"
503,Lagrange,1.0,33.036715,-84.98895,GA,-5.0,30241,"33.036715,-84.98895"
504,Leslie,1.0,31.98309,-84.06866,GA,-5.0,31764,"31.98309,-84.06866"
505,Tampa,1.0,27.871964000000002,-82.438841,FL,-5.0,33686,"27.871964,-82.438841"
506,Lancaster,1.0,42.904258,-78.65519,NY,-5.0,14086,"42.904258,-78.65519"
507,Sandston,1.0,37.517804,-77.28678000000001,VA,-5.0,23150,"37.517804,-77.28678"
508,Prince George,1.0,37.235949,-77.30259000000001,VA,-5.0,23875,"37.235949,-77.30259"
509,Glenwood,1.0,38.558344,-82.17149,WV,-5.0,25520,"38.558344,-82.17149"
510,Washington,1.0,38.897711,-77.044449,DC,-5.0,20451,"38.897711,-77.044449"
511,Cumberland,1.0,39.580690999999995,-78.690593,MD,-5.0,21503,"39.580691,-78.690593"
512,Bridge City,1.0,30.026093,-93.84071,TX,-6.0,77611,"30.026093,-93.84071"
513,Pipe Creek,1.0,29.641551,-98.93406999999999,TX,-6.0,78063,"29.641551,-98.93407"
514,San Antonio,1.0,29.437532,-98.46158199999999,TX,-6.0,78265,"29.437532,-98.461582"
515,Austin,1.0,30.326373999999998,-97.77125799999999,TX,-6.0,78785,"30.326374,-97.771258"
516,Leonore,1.0,41.190024,-88.98238,IL,-6.0,61332,"41.190024,-88.98238"
517,Metz,1.0,37.849889000000005,-94.338133,MO,-6.0,64765,"37.849889,-94.338133"
518,Stover,1.0,38.364490999999994,-93.00645,MO,-6.0,65078,"38.364491,-93.00645"
519,Sawyer,1.0,37.494728,-98.68324,KS,-6.0,67134,"37.494728,-98.68324"
520,San Juan Pueblo,1.0,36.074403000000004,-106.07952,NM,-7.0,87566,"36.074403,-106.07952"
521,Kansas,1.0,36.19,-94.79595,OK,-6.0,74347,"36.19,-94.79595"
522,Hallsville,1.0,32.507527,-94.55839,TX,-6.0,75650,"32.507527,-94.55839"
523,Clarksville,1.0,39.976531,-80.04218,PA,-5.0,15322,"39.976531,-80.04218"
524,Heilwood,1.0,40.621037,-78.91839,PA,-5.0,15745,"40.621037,-78.91839"
525,Tioga,1.0,41.924013,-77.14224,PA,-5.0,16946,"41.924013,-77.14224"
526,Thomasville,1.0,39.928129999999996,-76.9018,PA,-5.0,17364,"39.92813,-76.9018"
527,Atlanta,1.0,33.844371,-84.47405,GA,-5.0,30357,"33.844371,-84.47405"
528,Port Saint Joe,1.0,29.902484,-85.24216899999999,FL,-6.0,32457,"29.902484,-85.242169"
529,Gainesville,1.0,29.573293,-82.397904,FL,-5.0,32604,"29.573293,-82.397904"
530,Sutherlin,1.0,36.635902,-79.1968,VA,-5.0,24594,"36.635902,-79.1968"
531,Martinsburg,1.0,39.461663,-78.011472,WV,-5.0,25402,"39.461663,-78.011472"
532,Cross Fork,1.0,41.493592,-77.78665,PA,-5.0,17729,"41.493592,-77.78665"
533,Shohola,1.0,41.408589,-74.92544000000001,PA,-5.0,18458,"41.408589,-74.92544"
534,Edison,1.0,40.430006,-74.417344,NJ,-5.0,8818,"40.430006,-74.417344"
535,Lake View,1.0,34.345437,-79.18651,SC,-5.0,29563,"34.345437,-79.18651"
536,Due West,1.0,34.325575,-82.4023,SC,-5.0,29639,"34.325575,-82.4023"
537,Pompey,1.0,42.89274,-76.026459,NY,-5.0,13138,"42.89274,-76.026459"
538,De Pere,1.0,44.42042,-88.07896,WI,-6.0,54115,"44.42042,-88.07896"
539,Taylors Falls,1.0,45.424065,-92.68321,MN,-6.0,55084,"45.424065,-92.68321"
540,Dickson,1.0,36.065779,-87.40831,TN,-6.0,37055,"36.065779,-87.40831"
541,Cleveland,1.0,35.17272,-84.861885,TN,-5.0,37320,"35.17272,-84.861885"
542,Babson Park,1.0,42.180048,-71.08923,MA,-5.0,2457,"42.180048,-71.08923"
543,Eighty Four,1.0,40.178678999999995,-80.10014,PA,-5.0,15330,"40.178679,-80.10014"
544,Elkins,1.0,43.423484,-71.93648,NH,-5.0,3233,"43.423484,-71.93648"
545,Plymouth,1.0,44.767975,-69.21191,ME,-5.0,4969,"44.767975,-69.21191"
546,San Francisco,1.0,37.784827,-122.727802,CA,-8.0,94177,"37.784827,-122.727802"
547,El Verano,1.0,38.313864,-122.513093,CA,-8.0,95433,"38.313864,-122.513093"
548,Mercer Island,1.0,47.569271,-122.23233,WA,-8.0,98040,"47.569271,-122.23233"
549,Langley,1.0,48.030555,-122.44856000000001,WA,-8.0,98260,"48.030555,-122.44856"
550,Pasadena,1.0,34.169356,-118.12392,CA,-8.0,91104,"34.169356,-118.12392"
551,Wainwright,1.0,35.61546,-95.56851,OK,-6.0,74468,"35.61546,-95.56851"
552,Coeur D Alene,1.0,47.66655,-116.7757,ID,-8.0,83814,"47.66655,-116.7757"
553,Goodrich,1.0,30.595651,-94.94596999999999,TX,-6.0,77335,"30.595651,-94.94597"
554,Austin,1.0,30.250760999999997,-97.84469,TX,-6.0,78735,"30.250761,-97.84469"
555,Tangipahoa,1.0,30.875453000000004,-90.51254,LA,-6.0,70465,"30.875453,-90.51254"
556,Shreveport,1.0,32.607556,-93.75256,LA,-6.0,71165,"32.607556,-93.75256"
557,Cumming,1.0,41.491203000000006,-93.78537,IA,-6.0,50061,"41.491203,-93.78537"
558,Sully,1.0,41.5714,-92.85941,IA,-6.0,50251,"41.5714,-92.85941"
559,Ionia,1.0,43.031136,-92.46149,IA,-6.0,50645,"43.031136,-92.46149"
560,Le Mars,1.0,42.79728,-96.17166999999999,IA,-6.0,51031,"42.79728,-96.17167"
561,Powderly,1.0,37.242948,-87.154898,KY,-6.0,42367,"37.242948,-87.154898"
562,Toledo,1.0,41.686778000000004,-83.43943,OH,-5.0,43697,"41.686778,-83.43943"
563,Wilmington,1.0,39.564499,-75.597047,DE,-5.0,19893,"39.564499,-75.597047"
564,Washington,1.0,38.893311,-77.014647,DC,-5.0,20409,"38.893311,-77.014647"
565,Susan,1.0,37.357742,-76.30136,VA,-5.0,23163,"37.357742,-76.30136"
566,Richmond,1.0,37.406203999999995,-77.4533,VA,-5.0,23237,"37.406204,-77.4533"
567,Norfolk,1.0,36.886447,-76.30065,VA,-5.0,23508,"36.886447,-76.30065"
568,Norfolk,1.0,36.880297,-76.2596,VA,-5.0,23509,"36.880297,-76.2596"
569,Frankfort,1.0,44.61165,-68.91965,ME,-5.0,4438,"44.61165,-68.91965"
570,Harrington,1.0,44.599134,-67.82533000000001,ME,-5.0,4643,"44.599134,-67.82533"
571,Easton,1.0,46.657001,-67.86338,ME,-5.0,4740,"46.657001,-67.86338"
572,Andover,1.0,42.647191,-71.184202,MA,-5.0,5501,"42.647191,-71.184202"
573,Beyer,1.0,40.640031,-79.12944499999999,PA,-5.0,16211,"40.640031,-79.129445"
574,Ewan,1.0,39.701526,-75.162903,NJ,-5.0,8025,"39.701526,-75.162903"
575,Franklin,1.0,42.333285,-75.16086,NY,-5.0,13775,"42.333285,-75.16086"
576,Harpursville,1.0,42.197905,-75.65578000000001,NY,-5.0,13787,"42.197905,-75.65578"
