Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude,Review Score,Hip and Knee Replacement Score,Hip and Knee Replacement Lower,Hip and Knee Replacement Upper,Heart Failure Death Score,Heart Failure Death Lower,Heart Failure Death Upper,Blood clots post surgery Score,Blood clots post surgery Lower,Blood clots post surgery Upper,Heart Attack Death Score,Heart Attack Death Lower,Heart Attack Death Upper,Post surgery Sepsis Score,Post surgery Sepsis Lower,Post surgery Sepsis Upper,Postop Respiratory Failure Score,Postop Respiratory Failure Lower,Postop Respiratory Failure Upper,Postop Dialysis need Score,Postop Dialysis need Lower,Postop Dialysis need Upper,Surgical Complication Deaths Score,Surgical Complication Deaths Lower,Surgical Complication Deaths Upper,Pneumonia death Score,Pneumonia death Lower,Pneumonia death Upper,Stroke death Score,Stroke death Lower,Stroke death Upper,Review Score Transformed,Mortality transformed,Complications transformed
010125,LAKELAND COMMUNITY HOSPITAL,AL,35565,34.241718,-87.589857,0.0,0.0,0,0,-0.4498558811156954,7.4,16.1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-1.8152553436840342,9.7,15.4,0.0,0,0,0.0,0.5662778061999324,-0.0
010126,TROY REGIONAL MEDICAL CENTER,AL,36081,31.780322,-85.94552900000002,91.0,-0.3811146427093612,1.3,4.4,0.7709930164050519,9.2,18.5,-0.2638112070647942,0.70,6.44,0.0,0,0,-0.3091147263859602,1.03,8.72,10.88,3.07,18.69,-0.05698591168757542,0,2.75,0,0,0,2.4611779708055206,15.9,26.2,-0.38644395642261964,9.7,18.9,-0.753703051810652,-0.7114317576969882,0.2527566219619228
010128,JACKSON MEDICAL CENTER,AL,36545,31.530482,-87.89318,0.0,0.0,0,0,0.5965860310449458,8.3,18.9,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.49904974415737263,12.3,22.5,0.0,0,0,0.0,-0.2739089438005796,-0.0
010129,NORTH BALDWIN INFIRMARY,AL,36507,30.902492,-87.78331800000002,93.0,0.0,0,0,0.5384503692582426,9.0,17.8,-0.25288742370893363,0.71,6.45,0.0,0,0,-0.0856657072792451,1.18,9.07,7.46,0,15.65,0.0073197218800010976,0,2.78,0,0,0,1.9077571889304028,15.6,23.8,0.0,0,0,0.028555913558843123,-0.6115518895471613,0.08280835227704442
010130,ST VINCENT'S ST CLAIR,AL,35125,33.605568,-86.30238,0.0,0.0,0,0,-0.21731323396888616,8.2,15.4,-0.04533553994758734,0.83,6.72,0.0,0,0,0.0,0,0,7.03,0,14.99,-0.024833094903787163,0,2.77,0,0,0,-1.5637004428317074,10.0,16.0,-0.32085894012038385,10.3,18.4,0.0,0.5254681542302444,0.017542158712843627
010131,CRESTWOOD MEDICAL CENTER,AL,35801,34.718428,-86.556439,0.0,1.5560230629285807,2.4,4.7,0.4803147074715406,9.9,15.7,-0.6133722744523247,1.28,5.21,-0.6392658366996931,9.8,15.3,0.6126124774292391,2.82,8.92,6.25,2,10.5,0.6503760575557656,0.14,2.87,179.01,132.46,225.57,-0.15499299805867728,13.2,18.0,0.20382119029749404,11.3,18.7,0.0,0.027530734247333925,-0.5514098308653151
010138,HILL HOSPITAL OF SUMTER COUNTY,AL,36925,32.491825,-88.296081,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
010139,BROOKWOOD BAPTIST MEDICAL CENTER,AL,35209,33.46291,-86.77685,0.0,0.7811679806734041,2.1,4.2,1.0035356635518613,11.0,16.5,-0.6789149745874867,1.32,5.07,-0.6392658366996931,9.9,15.5,0.0,0,0,0,0,0,0.0,0,0,172.24,131.63,212.85,0.6499826846687691,14.4,20.3,-0.4520289727248542,10.6,17.2,0.0,-0.14055588469902078,-0.02556325152147934
010144,SPRINGHILL MEMORIAL HOSPITAL,AL,36608,30.685946,-88.13171899999998,94.0,-1.1559697249645378,1.2,3.3,0.7709930164050519,10.4,16.3,0.402539577642686,1.95,6.41,1.165211759501954,11.3,18.6,1.4505462990794196,3.74,9.8,20.46,15.14,25.79,-1.5681683005256226,0,1.99,185.62,139.77,231.48,0.29780582347551016,13.5,19.7,-0.12410389121368008,10.8,17.9,0.41968539624359064,-0.527476677042209,0.2177630371920137
010146,RMC JACKSONVILLE,AL,36265,33.785191,-85.761263,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.9015375855210959,12.7,23.6,0.0,0,0,0.0,-0.22538439638027397,-0.0
010148,EVERGREEN MEDICAL CENTER,AL,36401,31.43126,-86.94205,90.0,0.0,0,0,-0.15917757218218412,8.1,15.9,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-1.1612126014679842,9.9,18.0,-0.32085894012038385,9.9,18.9,-1.1448325344953996,0.41031227844263807,-0.0
010149,BAPTIST MEDICAL CENTER EAST,AL,36117,32.376821,-86.172095,0.0,0.0,0,0,0.1896363985380293,9.5,15.2,-0.8209241582136709,0.59,5.53,-0.47522241886318023,9.6,16.0,-0.3370458537742998,1.28,8.42,8.62,2.28,14.97,-0.2820556291740932,0,2.65,168.66,119.84,217.48,-1.714633383343103,9.9,15.2,-1.3046341846539062,9.2,15.9,0.0,0.8262133970805401,0.360006410290516
010150,L V STABLER MEMORIAL HOSPITAL,AL,36037,31.82945,-86.64586,0.0,0.006312898418227551,1.4,4.5,-0.27544889575558823,8.0,15.9,0.46808227777784855,1.33,7.14,0.0,0,0,-0.2998043505898473,1.04,8.75,10.75,3.03,18.48,-0.08913872847136368,0,2.73,0,0,0,-0.5071698592519344,10.9,20.0,0.8596713533198423,10.9,22.0,0.0,-0.019263149578079952,-0.02136302428371629
010157,SHOALS HOSPITAL,AL,35661,34.744941,-87.676511,0.0,1.3623092923647864,1.9,5.7,-0.4498558811156954,7.7,15.5,-0.35120147391167644,0.66,6.33,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.20530397822914245,11.7,19.6,0.0,0,0,0.0,0.16378996483620947,-0.2527769546132775
010158,RUSSELLVILLE HOSPITAL,AL,35653,34.511165,-87.717585,0.0,1.749736833492375,2.0,6.2,-0.6823985282625047,7.2,15.4,-0.23103985699721294,0.72,6.48,0.0,0,0,-0.2067005926287156,1.1,8.88,6.70,0,14.47,-0.024833094903787163,0,2.76,0,0,0,-0.35623691874053887,11.7,19.4,1.3843514837377202,12.2,21.4,0.0,-0.08642900918366914,-0.32179082224066485
010164,COOSA VALLEY MEDICAL CENTER,AL,35150,33.164666,-86.254598,93.0,0.5874542101096097,1.7,5.1,0.07336507496462517,8.4,16.6,0.6100914614040327,1.60,7.14,0.18095125248287403,10.3,17.3,0.42640496150697643,1.81,9.53,8.65,0.91,16.38,-0.05698591168757542,0,2.75,0,0,0,2.310245030294124,16.6,24.5,-0.32085894012038385,10.3,18.1,0.028555913558843123,-0.5609256044053099,-0.39174118033326083
010168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,36867,32.509045,-85.005696,95.0,0.2000266689820219,2.0,3.5,0.07336507496462517,7.7,17.3,0.3151493107958033,1.79,6.40,0.0,0,0,-1.1749796754244803,0.48,7.41,5.13,0,10.5,-0.24990281239030498,0,2.66,0,0,0,-0.6581027997633307,10.2,20.5,0.0,0,0,0.8108148789283381,0.1461844311996764,0.22742662700924005
010169,ATMORE COMMUNITY HOSPITAL,AL,36502,31.01657,-87.47973499999998,90.0,0.0,0,0,-1.031212498982718,7.2,13.7,0.00928337683171413,0.85,6.78,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.05437103771774693,12.1,19.9,0.0,0,0,-1.1448325344953996,0.27139588417511623,-0.0023208442079285323
010173,ST VINCENT'S CHILTON,AL,35045,32.876585,-86.623511,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
011300,WASHINGTON COUNTY HOSPITAL,AL,36518,31.460296,-88.235291,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
011302,RED BAY HOSPITAL,AL,35582,34.457425,-88.146934,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.5071698592519344,10.4,20.7,0.0,0,0,0.0,0.1267924648129836,-0.0
011304,CHOCTAW GENERAL HOSPITAL,AL,36904,32.098332,-88.211845,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
011305,ST VINCENTS BLOUNT,AL,35121,33.932537,-86.493059,0.0,0.0,0,0,-0.914941175409314,7.0,15.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.09656190279364948,12.2,20.8,0.0,0,0,0.0,0.2045948181539161,-0.0
013300,CHILDREN'S HOSPITAL OF ALABAMA,AL,35233,33.503222,-86.80538100000004,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
013301,UNIVERSITY OF S A CHILDREN'S AND WOMEN'S HOS,AL,36604,30.696082,-88.076883,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
020001,PROVIDENCE ALASKA MEDICAL CENTER,AK,99508,61.189798,-149.817622,96.0,0.7811679806734041,2.0,4.5,0.8872643399784571,10.7,16.3,-0.13272580679447007,1.93,5.46,-0.8853309634544637,9.8,14.8,0.007438050681885785,2.74,7.7,5.55,1.58,9.51,-1.3109457662553166,0,1.96,170.64,134.89,206.39,1.1027815062029565,15.4,21.3,0.5317462718086682,12.1,18.3,1.2019443616130858,-0.40911528863390445,0.1637663854236242
020006,MAT-SU REGIONAL MEDICAL CENTER,AK,99645,61.561217,-149.258718,0.0,0.7811679806734041,1.8,5.2,0.5384503692582426,9.1,17.3,1.1999757626204908,2.39,7.43,0.5090380881559011,10.5,18.0,-0.9422202805216522,0.63,7.78,10.12,3.71,16.54,-0.24990281239030498,0,2.65,165.66,116.22,215.1,0.4487387639869066,13.5,20.7,-0.12410389121368008,10.6,18.8,0.0,-0.34303083254684263,-0.1972551625954844
020008,BARTLETT REGIONAL HOSPITAL,AK,99801,58.328696,-134.466829,0.0,-0.5748284132731555,1.3,4.0,-0.10104191039548205,7.7,16.7,-0.3184301238440957,0.67,6.36,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1.4549583673962136,13.9,24.5,-0.5176139890270888,9.6,18.6,0.0,-0.2090756169934107,0.2233146342793128
020012,FAIRBANKS MEMORIAL HOSPITAL,AK,99701,64.831407,-147.736254,0.0,-0.5748284132731555,1.3,3.9,0.42217904568483855,8.9,17.1,-0.8646192916371124,0.38,5.65,-0.9673526723727202,8.9,15.8,-0.6908401340265984,0.79,8.16,5.76,0,12.96,-0.21774999560651673,0,2.67,0,0,0,0.8009156251801637,13.4,22.2,1.0564264022265473,11.8,20.9,0.0,-0.32804210017970736,0.5870094586358457
020017,ALASKA REGIONAL HOSPITAL,AK,99508,61.20979,-149.827379,0.0,-0.5748284132731555,1.5,3.4,0.3640433838981365,9.0,16.7,0.2168352605930604,1.98,6.03,-1.131396090209233,9.0,15.3,-0.7467023888032767,1.54,7.28,8.06,3.66,12.46,0.6503760575557656,0.29,2.74,158.12,113.87,202.36,1.0524705260324905,14.2,22.2,0.5317462718086682,11.6,19.5,0.0,-0.20421602288251553,0.11357987098190153
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,99559,60.79221999999999,-161.75583,0.0,0.0,0,0,0.5965860310449458,8.8,18.2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.9599686807861227,10.0,18.7,0.0,0,0,0.0,0.09084566243529424,-0.0
020024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,99669,60.493865,-151.077658,0.0,0.3937404395458154,1.6,4.5,0.015229413177923107,8.4,16.1,0.9487287454357026,1.97,7.39,0.0,0,0,1.7205471971667001,3.22,10.9,6.13,0,13.55,-0.05698591168757542,0,2.75,0,0,0,0.599671704498303,13.2,21.6,1.3843514837377202,12.5,21.0,0.0,-0.4998131503534866,-0.7515076176151607
020026,ALASKA NATIVE MEDICAL CENTER,AK,99508,61.18189,-149.800578,0.0,1.168595521800993,1.9,5.4,0.13150073675132723,8.5,16.5,-0.11087824008274941,1.42,6.01,0.34499467031938685,10.4,17.6,0.3146804519536189,1.96,9.14,6.41,0,13.07,-0.24990281239030498,0,2.66,182.37,140.5,224.24,0.19718386313457983,12.8,20.2,0.13823617399525945,10.9,19.0,0.0,-0.20297886105013835,-0.28062373032038934
021301,PROVIDENCE VALDEZ MEDICAL CENTER,AK,99686,61.13083,-146.34833,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021302,PROVIDENCE SEWARD HOSPITAL,AK,99664,60.105046,-149.44538300000005,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021303,SITKA COMMUNITY HOSPITAL,AK,99835,57.058992,-135.345929,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021304,PETERSBURG MEDICAL CENTER,AK,99833,56.767056000000004,-132.93195,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021305,WRANGELL MEDICAL CENTER,AK,99929,56.471646,-132.37641399999998,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,AK,99615,57.800835,-152.373943,93.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.49904974415737263,11.9,23.6,0.0,0,0,0.028555913558843123,-0.12476243603934316,-0.0
021307,CORDOVA COMMUNITY MEDICAL CENTER,AK,99574,60.536166,-145.75335,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021309,KANAKANAK HOSPITAL,AK,99576,59.040181000000004,-158.523138,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021310,MANIILAQ HEALTH CENTER,AK,99752,66.865256,-161.780844,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021311,KETCHIKAN MEDICAL CENTER,AK,99901,55.352717,-131.686049,0.0,0.3937404395458154,1.6,5.1,0.1896363985380293,8.2,17.2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.35623691874053887,11.4,20.1,-0.5176139890270888,10.2,17.4,0.0,0.1710536273073996,-0.09843510988645385
021312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,AK,99723,71.298135,-156.72732,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
021313,SOUTH PENINSULA HOSPITAL,AK,99603,59.652133,-151.550296,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-1.412767502320311,9.2,17.7,0.0,0,0,0.0,0.35319187558007775,-0.0
021314,MT EDGECUMBE HOSPITAL,AK,99835,57.05201,-135.356353,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,85006,33.465724,-112.058127,0.0,2.3308781451837572,2.4,6.0,-0.21731323396888616,8.9,14.4,-0.5369057909613025,1.84,4.80,-1.4594829258822601,9.0,14.3,0.34261157934195846,3.28,7.89,20.96,17.07,24.85,-1.375251399822893,0,1.81,161.15,134.14,188.15,-0.00406005754728086,12.8,19.3,1.1875964348310177,12.9,20.2,0.0,0.12331494564185236,-0.19033313343538005
030006,TUCSON MEDICAL CENTER,AZ,85712,32.250749,-110.880169,95.0,-0.768542183836949,1.7,3.0,1.0616713253385632,11.5,16.1,-2.077159244137609,0.34,3.49,0.7551032149106705,11.4,17.2,-1.9477408665018694,0.81,5.44,3.39,0,7.1,-2.0183077354986576,0,1.6,161.86,121.88,201.83,0.04625092262318431,13.5,18.7,-0.05851887491144549,11.4,17.3,0.8108148789283381,-0.45112664699024313,1.7029375074937714
030007,VERDE VALLEY MEDICAL CENTER,AZ,86326,34.736201,-112.031784,92.0,-0.768542183836949,1.3,3.6,-0.27544889575558823,8.3,15.1,-0.886466858348833,0.56,5.45,0.09892954356461763,10.4,16.6,0.37054270673029804,2.01,9.22,8.86,1.83,15.89,0.9719042253936482,0.2,3.02,166.85,120.75,212.95,-0.4568588790814692,11.9,18.1,-0.2552739238181493,10.6,17.6,-0.36257356912590444,0.2221630387726473,0.078140527515459
030010,ST. MARY'S HOSPITAL,AZ,85745,32.228923,-111.000032,0.0,-0.5748284132731555,1.3,4.2,0.6547216928316478,9.3,17.1,0.5554725446247313,2.05,6.58,-0.47522241886318023,9.8,15.9,0.36123233093418433,2.19,9.01,9.33,2.69,15.96,-1.0215704152012226,0,2.26,143.89,101.65,186.12,1.1530924863734227,14.6,21.9,1.77786158155113,13.4,21.1,0.0,-0.7776133354732551,0.1699234882288656
030011,ST JOSEPH'S HOSPITAL,AZ,85711,32.225946,-110.85783799999999,0.0,0.006312898418227551,1.8,3.9,0.6547216928316478,9.9,16.4,0.42438714435440716,2.19,6.20,0.01690783464635975,10.5,16.6,-0.4022184843470911,1.78,7.78,10.98,6.37,15.59,-0.9251119648498577,0,2.31,166.44,122.85,210.03,0.7002936648392334,14.6,20.2,1.3843514837377202,13.6,19.7,0.0,-0.6890686690137403,0.2241576016060785
030012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,86301,34.55938,-112.48206499999999,93.0,-0.5748284132731555,1.5,3.7,0.4803147074715406,9.9,15.8,0.14036877710203824,1.93,5.95,0.673081505992414,11.7,16.8,-0.7653231403955034,1.38,7.41,5.89,0.64,11.15,-0.6357366137957634,0,2.27,159.35,116.76,201.95,-0.30592593857007366,12.8,17.8,0.20382119029749404,11.8,17.9,0.028555913558843123,-0.26282286629784374,0.458879847590596
030013,YUMA REGIONAL MEDICAL CENTER,AZ,85364,32.683899,-114.63323799999999,90.0,-0.9622559544007434,1.4,3.0,0.07336507496462517,9.8,14.4,-1.3780371093625483,0.74,4.37,-1.7055480526370308,9.2,13.3,0.9850275092737634,3.35,9.18,8.88,3.56,14.19,0.4253063400692478,0.24,2.63,177.34,140.14,214.54,-0.406547898911004,13.1,17.2,0.13823617399525945,11.7,17.8,-1.1448325344953996,0.4751236756470375,0.2324898036050701
030014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,85020,33.567754,-112.07063000000001,0.0,0.7811679806734041,1.9,4.7,1.2942139724853725,10.9,17.8,5.0669950705950475,6.39,10.51,0.34499467031938685,10.6,17.0,1.5808915602250038,3.6,10.21,9.87,4.27,15.47,0.36100070650167126,0.09,2.75,154.66,112.93,196.38,-0.5574808394224005,12.3,17.5,0.7940863370176078,12.4,19.4,0.0,-0.4689535350999917,-1.9475138294987815
030016,BANNER CASA GRANDE MEDICAL CENTER,AZ,85122,32.879608,-111.709253,0.0,1.749736833492375,2.2,5.3,-0.5079915429023975,7.9,14.9,0.1949876938813402,1.49,6.49,-1.131396090209233,9.1,15.3,0.7057162353903699,2.24,9.69,8.43,1.55,15.3,-0.18559717882272847,0,2.68,149.06,100.85,197.28,0.7506046450096994,14.2,21.0,-0.648784021631558,9.7,18.4,0.0,0.38439175243337226,-0.6162108959853392
030022,MARICOPA MEDICAL CENTER,AZ,85008,33.458525,-112.02643,0.0,0.0,0,0,-0.6823985282625047,6.8,16.3,1.440298996449418,2.43,7.82,0.0,0,0,0.46364646469142895,1.84,9.59,9.04,1.14,16.93,-0.05698591168757542,0,2.76,0,0,0,0.29780582347551016,11.7,22.1,0.0,0,0,0.0,0.09614817619674863,-0.46173988736331784
030023,FLAGSTAFF MEDICAL CENTER,AZ,86001,35.209534,-111.64483500000001,94.0,-1.1559697249645378,1.4,3.0,0.015229413177923107,9.0,15.4,0.12944499374617816,2.25,5.62,-0.5572441277814366,9.8,15.6,-1.854637108540738,0.31,6.13,8.90,4.44,13.36,-0.024833094903787163,0.03,2.57,163.81,122.11,205.52,-1.4630784824907763,10.5,15.6,-0.9111240868404975,10.0,16.3,0.41968539624359064,0.7290543209836968,0.7264987336657212
030024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,85013,33.480294,-112.07920800000001,0.0,0.5874542101096097,1.6,5.1,-0.042906248608779986,8.5,15.8,3.3738086504366973,5.41,8.40,-0.7212875456179495,9.4,15.9,0.7708888659631621,3.74,8.35,9.61,6.54,12.68,1.5506549275018362,0.73,2.84,127.61,96.29,158.92,1.2537144467143528,14.9,22.1,-0.32085894012038385,11.1,17.0,0.0,-0.04216542809180987,-1.5707016635028264
030030,ABRAZO CENTRAL CAMPUS,AZ,85015,33.524116,-112.10193400000001,0.0,-0.1874008721455668,1.3,4.4,-1.1474838225561221,7.1,13.6,-0.38397282397925775,0.84,6.09,0.5910597970741576,10.5,18.0,0.0,0,0,0,0,0,0.0,0,0,145.17,102.64,187.7,-0.5574808394224005,11.3,19.0,1.122011418528782,12.2,20.7,0.0,-0.002026638406104231,0.14284342403120615
030036,CHANDLER REGIONAL MEDICAL CENTER,AZ,85224,33.298691,-111.873508,0.0,0.006312898418227551,1.6,4.1,-0.5661272046890996,8.5,13.7,0.7739482117419372,2.79,6.24,0.26297296140113047,10.8,16.5,0.2308870697886009,2.91,8.01,14.45,10.44,18.46,3.0296844995560948,1.2,3.31,159.07,125.31,192.84,0.8009156251801637,15.1,20.1,-0.648784021631558,10.6,16.4,0.0,0.03775565993484087,-1.010208169876215
030037,ST LUKE'S MEDICAL CENTER,AZ,85006,33.451436,-112.042767,0.0,-1.3496834955283321,1.3,2.8,0.5384503692582426,8.8,17.6,-0.7226101080109281,0.93,5.38,1.9034071397662646,11.8,20.0,1.0408897640504426,3.03,9.63,8.75,3.14,14.36,-0.7965006977147047,0,2.39,165.41,119.5,211.33,-0.00406005754728086,11.4,20.9,0.0,0,0,0.0,-0.6094493628693066,0.4569761343008805
030038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,85251,33.487639,-111.922725,0.0,-0.3811146427093612,1.6,3.6,-1.3800264697029314,7.3,12.0,1.6696984469224847,3.42,7.25,0.5910597970741576,11.2,17.1,-1.2215315544050462,0.7,7.1,5.27,0,10.72,-0.8608063312822812,0,2.35,161.59,117.99,205.19,-0.15499299805867728,13.1,18.0,1.122011418528782,13.3,19.3,0.0,-0.044512936960332705,0.198438520368551
030043,CANYON VISTA MEDICAL CENTER,AZ,85635,31.554635,-110.230726,0.0,1.3623092923647864,2.1,5.5,1.1198069871252654,10.5,17.5,-0.11087824008274941,1.16,6.26,1.001168341665441,11.5,17.8,0.24950782138082758,1.69,9.28,9.42,2.17,16.67,-0.12129154525515194,0,2.72,0,0,0,0.04625092262318431,12.7,19.7,1.253181451133251,12.1,21.2,0.0,-0.8551019256367853,-0.3449118321019281
030055,KINGMAN REGIONAL MEDICAL CENTER,AZ,86409,35.219907,-114.03581299999999,0.0,0.006312898418227551,1.5,4.4,-0.042906248608779986,9.3,14.6,0.8831860453005411,2.36,6.87,1.985428848684521,12.6,19.3,0.3239908277497318,2.16,8.96,7.35,0.94,13.75,-0.7965006977147047,0,2.39,166.18,122.69,209.67,0.49904974415737263,14.3,19.6,-0.32085894012038385,10.6,17.7,0.0,-0.5301783510281826,-0.10424726843844895
030061,BANNER BOSWELL MEDICAL CENTER,AZ,85351,33.604798,-112.28253799999999,0.0,-1.543397266092126,1.3,2.6,-0.8568055136226109,8.4,12.3,1.2873660294673734,3.21,6.76,-1.4594829258822601,9.3,14.1,-0.7280816372110509,1.78,7.07,9.81,5.33,14.29,-1.9861549187148695,0,1.76,146.36,108.51,184.22,-0.00406005754728086,13.9,17.8,-1.042294119444968,10.1,15.6,0.0,0.8406606541242798,0.7425669481376682
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,85901,34.201967,-110.01839,93.0,-0.9622559544007434,1.3,3.4,-0.6823985282625047,7.5,14.7,-0.1436495901503302,1.14,6.22,0.5090380881559011,10.4,17.8,-0.13221758625981053,1.42,8.73,6.30,0,12.89,-0.3142084459578815,0,2.62,146.91,97.01,196.81,-0.6077918195928657,11.2,18.6,0.13823617399525945,10.8,19.6,0.028555913558843123,0.16072902142605244,0.3880828941921914
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,85724,32.240663,-110.944717,0.0,-0.5748284132731555,1.4,3.8,-1.3800264697029314,7.2,12.3,2.062954647733457,3.95,7.45,-0.8033092545362073,9.5,15.2,0.7243369869825966,3.39,8.59,7.29,2.92,11.67,-0.05698591168757542,0.16,2.42,179.27,145.35,213.2,-0.7587247601042612,11.7,17.1,0.007066141390790269,11.0,18.4,0.0,0.7337485857381524,-0.5388693274388308
030065,BANNER DESERT MEDICAL CENTER,AZ,85202,33.39091,-111.874624,0.0,0.5874542101096097,1.8,4.5,-0.973076837196016,7.8,12.8,0.09667364367859688,2.14,5.67,-0.2291572921084095,10.3,15.9,-0.6256675034538062,1.87,7.22,16.86,12.6,21.12,-1.4395570333904695,0,2.06,148.56,113.44,183.68,-0.5574808394224005,12.5,17.3,0.13823617399525945,11.6,17.9,0.0,0.40536969868289163,0.34527417076401723
030068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,85546,32.821883,-109.73299399999999,0.0,0.006312898418227551,1.5,4.6,0.0,0,0,-0.2856587737765149,0.69,6.40,0.0,0,0,-0.10428645887147178,1.16,9.03,7.43,0,15.6,0.0073197218800010976,0,2.78,0,0,0,1.555580327737144,14.2,24.5,0.0,0,0,0.0,-0.388895081934286,0.0940781530874395
030069,HAVASU REGIONAL MEDICAL CENTER,AZ,86403,34.47998,-114.33853700000002,0.0,-0.1874008721455668,1.7,3.6,0.42217904568483855,10.1,15.4,-0.6242960578081848,1.19,5.28,-0.06511387427189666,10.5,16.1,0.7057162353903699,2.46,9.49,8.02,1.34,14.7,-0.6035837970119752,0,2.47,173.20,129.35,217.04,-0.20530397822914245,12.9,18.2,1.253181451133251,12.7,20.6,0.0,-0.35123566107926263,0.1773911228938392
